Food	Module	Correlation	Pvalue	fdr_pval	Significance
L1_Fruits;L2_Other_fruits;L3_Fruits_excluding_berries	Structural complex; Environmental information processing; Mineral and organic ion transport system; M00302  2-Aminoethylphosphonate transport system	0.0528581493317288	0.773870938835476	0.999848235940407	
L1_Fruits;L2_Other_fruits;L3_Fruits_excluding_berries	Structural complex; Environmental information processing; ABC-2 type and other transport systems; M00315  Uncharacterized ABC transport system	-0.0716291276726073	0.696850448628955	0.996765160922602	
L1_Fruits;L2_Other_fruits;L3_Fruits_excluding_berries	Structural complex; Environmental information processing; Metalic cation, iron-siderophore and vitamin B12 transport system; M00316  Manganese transport system	-0.22389467529274	0.21800112995341	0.970715645974122	
L1_Fruits;L2_Other_fruits;L3_Fruits_excluding_berries	Structural complex; Environmental information processing; Metalic cation, iron-siderophore and vitamin B12 transport system; M00318  Iron/zinc/copper transport system	0.0141435333503856	0.938760045162521	0.999937356549264	
L1_Fruits;L2_Other_fruits;L3_Fruits_excluding_berries	Structural complex; Environmental information processing; Mineral and organic ion transport system; M00321  Bicarbonate transport system	-0.30059499103859	0.0945867250546638	0.921627798719901	
L1_Fruits;L2_Other_fruits;L3_Fruits_excluding_berries	Structural complex; Environmental information processing; Peptide and nickel transport system; M00324  Dipeptide transport system	-0.122728535885299	0.503385425961108	0.982732365740457	
L1_Fruits;L2_Other_fruits;L3_Fruits_excluding_berries	Structural complex; Environmental information processing; Bacterial secretion system; M00332  Type III secretion system	0.0122926221607304	0.946762139980037	0.999937356549264	
L1_Fruits;L2_Other_fruits;L3_Fruits_excluding_berries	Structural complex; Environmental information processing; Bacterial secretion system; M00334  Type VI secretion system	0.123871864804978	0.499386830812098	0.982732365740457	
L1_Fruits;L2_Other_fruits;L3_Fruits_excluding_berries	Structural complex; Genetic information processing; Proteasome; M00342  Bacterial proteasome	-0.0274133343385498	0.881607868105436	0.999937356549264	
L1_Fruits;L2_Other_fruits;L3_Fruits_excluding_berries	Pathway module; Energy metabolism; Methane metabolism; M00347  Methanogenesis, formate => methane	0.0173504409140327	0.924909858053401	0.999937356549264	
L1_Fruits;L2_Other_fruits;L3_Fruits_excluding_berries	Pathway module; Energy metabolism; Methane metabolism; M00378  F420 biosynthesis	-0.276029239503463	0.126210487357764	0.930092026300173	
L1_Fruits;L2_Other_fruits;L3_Fruits_excluding_berries	Structural complex; Environmental information processing; Mineral and organic ion transport system; M00435  Taurine transport system	-0.319298877768616	0.0748594886240856	0.919287267413452	
L1_Fruits;L2_Other_fruits;L3_Fruits_excluding_berries	Structural complex; Environmental information processing; Mineral and organic ion transport system; M00436  Sulfonate transport system	-0.180354972254038	0.323259627363018	0.970715645974122	
L1_Fruits;L2_Other_fruits;L3_Fruits_excluding_berries	Structural complex; Environmental information processing; Peptide and nickel transport system; M00440  Nickel transport system	0.0150644948903411	0.934780564358639	0.999937356549264	
L1_Fruits;L2_Other_fruits;L3_Fruits_excluding_berries	Structural complex; Environmental information processing; Mineral and organic ion transport system; M00442  Putative hydroxymethylpyrimidine transport system	0.197162179692988	0.279428274787368	0.970715645974122	
L1_Fruits;L2_Other_fruits;L3_Fruits_excluding_berries	Functional set; Environmental information processing; Two-component regulatory system; M00445  EnvZ-OmpR (osmotic stress response) two-component regulatory system	-0.0768685509289739	0.675834840214927	0.992441424764598	
L1_Fruits;L2_Other_fruits;L3_Fruits_excluding_berries	Functional set; Environmental information processing; Two-component regulatory system; M00447  CpxA-CpxR (envelope stress response) two-component regulatory system	-0.0549050724965388	0.765353595495391	0.999848235940407	
L1_Fruits;L2_Other_fruits;L3_Fruits_excluding_berries	Functional set; Environmental information processing; Two-component regulatory system; M00448  CssS-CssR (secretion stress response) two-component regulatory system	0.181955476429581	0.318911936074534	0.970715645974122	
L1_Fruits;L2_Other_fruits;L3_Fruits_excluding_berries	Functional set; Environmental information processing; Two-component regulatory system; M00449  CreC-CreB (phosphate regulation) two-component regulatory system	0.179078163275429	0.326754172966969	0.970715645974122	
L1_Fruits;L2_Other_fruits;L3_Fruits_excluding_berries	Functional set; Environmental information processing; Two-component regulatory system; M00450  BaeS-BaeR (envelope stress response) two-component regulatory system	0.152610238015736	0.404366934070301	0.97976190415105	
L1_Fruits;L2_Other_fruits;L3_Fruits_excluding_berries	Functional set; Environmental information processing; Two-component regulatory system; M00452  CusS-CusR (copper tolerance) two-component regulatory system	0.179847635894591	0.324645396904245	0.970715645974122	
L1_Fruits;L2_Other_fruits;L3_Fruits_excluding_berries	Functional set; Environmental information processing; Two-component regulatory system; M00455  TorS-TorR (trimethylamine N-oxide respiration) two-component regulatory system	0.024463029527784	0.894274255624918	0.999937356549264	
L1_Fruits;L2_Other_fruits;L3_Fruits_excluding_berries	Functional set; Environmental information processing; Two-component regulatory system; M00461  MtrB-MtrA (osmotic stress response) two-component regulatory system	0.0637523601765842	0.728859963721866	0.998428609261936	
L1_Fruits;L2_Other_fruits;L3_Fruits_excluding_berries	Functional set; Environmental information processing; Two-component regulatory system; M00462  PrrB-PrrA (intracellular multiplication) two-component regulatory system	0.17231692293711	0.345645191467161	0.972287720954078	
L1_Fruits;L2_Other_fruits;L3_Fruits_excluding_berries	Functional set; Environmental information processing; Two-component regulatory system; M00467  SasA-RpaAB (circadian timing mediating) two-component regulatory system	0.192694119410817	0.290686543709343	0.970715645974122	
L1_Fruits;L2_Other_fruits;L3_Fruits_excluding_berries	Functional set; Environmental information processing; Two-component regulatory system; M00468  SaeS-SaeR (staphylococcal virulence regulation) two-component regulatory system	-0.0473952166495466	0.796726782934972	0.999934420807902	
L1_Fruits;L2_Other_fruits;L3_Fruits_excluding_berries	Functional set; Environmental information processing; Two-component regulatory system; M00471  NarX-NarL (nitrate respiration) two-component regulatory system	-0.0524136519456131	0.775723970182176	0.999848235940407	
L1_Fruits;L2_Other_fruits;L3_Fruits_excluding_berries	Functional set; Environmental information processing; Two-component regulatory system; M00473  UhpB-UhpA (hexose phosphates uptake) two-component regulatory system	0.24109601891217	0.183751979724291	0.961582320254312	
L1_Fruits;L2_Other_fruits;L3_Fruits_excluding_berries	Functional set; Environmental information processing; Two-component regulatory system; M00476  ComP-ComA (competence) two-component regulatory system	-0.322806309520966	0.0715445715791031	0.919287267413452	
L1_Fruits;L2_Other_fruits;L3_Fruits_excluding_berries	Functional set; Environmental information processing; Two-component regulatory system; M00478  DegS-DegU (multicellular behavior control) two-component regulatory system	-0.307156445570086	0.0872611179928148	0.921627798719901	
L1_Fruits;L2_Other_fruits;L3_Fruits_excluding_berries	Functional set; Environmental information processing; Two-component regulatory system; M00479  DesK-DesR (membrane lipid fluidity regulation) two-component regulatory system	-0.14097328014563	0.441541524767995	0.97976190415105	
L1_Fruits;L2_Other_fruits;L3_Fruits_excluding_berries	Functional set; Environmental information processing; Two-component regulatory system; M00480  VraS-VraR (cell-wall peptidoglycan synthesis) two-component regulatory system	0.0130755689788811	0.943376537964197	0.999937356549264	
L1_Fruits;L2_Other_fruits;L3_Fruits_excluding_berries	Functional set; Environmental information processing; Two-component regulatory system; M00481  LiaS-LiaR (cell wall stress response) two-component regulatory system	0.192589202608064	0.290954334503166	0.970715645974122	
L1_Fruits;L2_Other_fruits;L3_Fruits_excluding_berries	Functional set; Environmental information processing; Two-component regulatory system; M00485  KinABCDE-Spo0FA (sporulation control) two-component regulatory system	-0.212207733192752	0.243611674612617	0.970715645974122	
L1_Fruits;L2_Other_fruits;L3_Fruits_excluding_berries	Functional set; Environmental information processing; Two-component regulatory system; M00492  LytS-LytR (autolysis and cell wall metabolism) two-component regulatory system	-0.298725512122289	0.096757158288396	0.921627798719901	
L1_Fruits;L2_Other_fruits;L3_Fruits_excluding_berries	Functional set; Environmental information processing; Two-component regulatory system; M00494  NatK-NatR (sodium extrusion) two-component regulatory system	0.035117935847257	0.848672948358912	0.999937356549264	
L1_Fruits;L2_Other_fruits;L3_Fruits_excluding_berries	Functional set; Environmental information processing; Two-component regulatory system; M00502  GlrK-GlrR (amino sugar metabolism) two-component regulatory system	0.0478171485943624	0.794955331528054	0.999934420807902	
L1_Fruits;L2_Other_fruits;L3_Fruits_excluding_berries	Functional set; Environmental information processing; Two-component regulatory system; M00504  DctB-DctD (C4-dicarboxylate transport) two-component regulatory system	0.0153740439077995	0.933443343505752	0.999937356549264	
L1_Fruits;L2_Other_fruits;L3_Fruits_excluding_berries	Functional set; Environmental information processing; Two-component regulatory system; M00505  KinB-AlgB (alginate production) two-component regulatory system	-0.00484612498352364	0.978999518482857	0.999937356549264	
L1_Fruits;L2_Other_fruits;L3_Fruits_excluding_berries	Functional set; Environmental information processing; Two-component regulatory system; M00506  CheA-CheYBV (chemotaxis) two-component regulatory system	0.0334838224373096	0.855639299099342	0.999937356549264	
L1_Fruits;L2_Other_fruits;L3_Fruits_excluding_berries	Functional set; Environmental information processing; Two-component regulatory system; M00514  TtrS-TtrR (tetrathionate respiration) two-component regulatory system	-0.206870072289361	0.255949565810971	0.970715645974122	
L1_Fruits;L2_Other_fruits;L3_Fruits_excluding_berries	Functional set; Environmental information processing; Two-component regulatory system; M00519  YesM-YesN two-component regulatory system	-0.0126016431327066	0.945425765817717	0.999937356549264	
L1_Fruits;L2_Other_fruits;L3_Fruits_excluding_berries	Pathway module; Energy metabolism; Nitrogen metabolism; M00529  Denitrification, nitrate => nitrogen	-0.104928148578155	0.567640917194648	0.986191640868185	
L1_Fruits;L2_Other_fruits;L3_Fruits_excluding_berries	Pathway module; Energy metabolism; Nitrogen metabolism; M00531  Assimilatory nitrate reduction, nitrate => ammonia	-0.146612125224436	0.4233012057605	0.97976190415105	
L1_Fruits;L2_Other_fruits;L3_Fruits_excluding_berries	Signature module; Gene set; Pathogenicity; M00542  EHEC/EPEC pathogenicity signature, T3SS and effectors	0.0117005712770618	0.949322882955639	0.999937356549264	
L1_Fruits;L2_Other_fruits;L3_Fruits_excluding_berries	Pathway module; Nucleotide and amino acid metabolism; Aromatic amino acid metabolism; M00545  Trans-cinnamate degradation, trans-cinnamate => 2-oxopent-4-enoate + fumarate	-0.230471361981844	0.204427284961227	0.970715645974122	
L1_Fruits;L2_Other_fruits;L3_Fruits_excluding_berries	Signature module; Gene set; Pathogenicity; M00564  Helicobacter pylori pathogenicity signature, cagA pathogenicity island	-0.122058532344147	0.505736080358938	0.98305570876063	
L1_Fruits;L2_Other_fruits;L3_Fruits_excluding_berries	Structural complex; Environmental information processing; Peptide and nickel transport system; M00566  Dipeptide transport system, Firmicutes	-0.167552099564381	0.359346470023889	0.972646398786929	
L1_Fruits;L2_Other_fruits;L3_Fruits_excluding_berries	Pathway module; Secondary metabolism; Aromatics degradation; M00568  Catechol ortho-cleavage, catechol => 3-oxoadipate	0.0350108175592624	0.849129264341779	0.999937356549264	
L1_Fruits;L2_Other_fruits;L3_Fruits_excluding_berries	Pathway module; Secondary metabolism; Aromatics degradation; M00569  Catechol meta-cleavage, catechol => pyruvate + acetaldehyde	-0.0770826431865408	0.674981052656183	0.992441424764598	
L1_Fruits;L2_Other_fruits;L3_Mixtures_of_fruits_and_nonfruit_items	Pathway module; Nucleotide and amino acid metabolism; Lysine metabolism; M00030  Lysine biosynthesis, 2-oxoglutarate => 2-aminoadipate => lysine	-0.484405911803159	0.00496258749458965	0.675279498337866	
L1_Fruits;L2_Other_fruits;L3_Mixtures_of_fruits_and_nonfruit_items	Pathway module; Nucleotide and amino acid metabolism; Lysine metabolism; M00032  Lysine degradation, lysine => saccharopine => acetoacetyl-CoA	0.0317830648236447	0.862901107878344	0.999937356549264	
L1_Fruits;L2_Other_fruits;L3_Mixtures_of_fruits_and_nonfruit_items	Pathway module; Nucleotide and amino acid metabolism; Aromatic amino acid metabolism; M00038  Tryptophan metabolism, tryptophan => kynurenine => 2-aminomuconate	-0.34040161342447	0.0566030842452299	0.916316024717656	
L1_Fruits;L2_Other_fruits;L3_Mixtures_of_fruits_and_nonfruit_items	Pathway module; Nucleotide and amino acid metabolism; Aromatic amino acid metabolism; M00040  Tyrosine biosynthesis, prephanate => pretyrosine => tyrosine	-0.0232168741157353	0.899632186304123	0.999937356549264	
L1_Fruits;L2_Other_fruits;L3_Mixtures_of_fruits_and_nonfruit_items	Pathway module; Carbohydrate and lipid metabolism; Lipopolysaccharide metabolism; M00064  ADP-L-glycero-D-manno-heptose biosynthesis	0.422805276895886	0.0159142015735685	0.803694523454167	
L1_Fruits;L2_Other_fruits;L3_Mixtures_of_fruits_and_nonfruit_items	Pathway module; Carbohydrate and lipid metabolism; Fatty acid metabolism; M00087  beta-Oxidation	0.0721957970155104	0.694566494010221	0.996765160922602	
L1_Fruits;L2_Other_fruits;L3_Mixtures_of_fruits_and_nonfruit_items	Pathway module; Carbohydrate and lipid metabolism; Fatty acid metabolism; M00088  Ketone body biosynthesis, acetyl-CoA => acetoacetate/3-hydroxybutyrate/acetone	-0.277243968425608	0.124483472638569	0.930053738655088	
L1_Fruits;L2_Other_fruits;L3_Mixtures_of_fruits_and_nonfruit_items	Pathway module; Nucleotide and amino acid metabolism; Polyamine biosynthesis; M00134  Polyamine biosynthesis, arginine => ornithine => putrescine	-0.126436208631572	0.490477059518425	0.982732365740457	
L1_Fruits;L2_Other_fruits;L3_Mixtures_of_fruits_and_nonfruit_items	Pathway module; Nucleotide and amino acid metabolism; Polyamine biosynthesis; M00136  GABA biosynthesis, prokaryotes, putrescine => GABA	0.294356273027654	0.101976972971524	0.925415328966792	
L1_Fruits;L2_Other_fruits;L3_Mixtures_of_fruits_and_nonfruit_items	Structural complex; Energy metabolism; ATP synthesis; M00149  Succinate dehydrogenase, prokaryotes	-0.470897996657632	0.00652472915707088	0.711974832637249	
L1_Fruits;L2_Other_fruits;L3_Mixtures_of_fruits_and_nonfruit_items	Pathway module; Energy metabolism; Carbon fixation; M00170  C4-dicarboxylic acid cycle, phosphoenolpyruvate carboxykinase type	-0.0102804479599956	0.955467188534352	0.999937356549264	
L1_Fruits;L2_Other_fruits;L3_Mixtures_of_fruits_and_nonfruit_items	Structural complex; Environmental information processing; Mineral and organic ion transport system; M00185  Sulfate transport system	-0.383438670864229	0.0302862174223841	0.87169684267962	
L1_Fruits;L2_Other_fruits;L3_Mixtures_of_fruits_and_nonfruit_items	Structural complex; Environmental information processing; Mineral and organic ion transport system; M00188  NitT/TauT family transport system	-0.0897095180064497	0.625358721721323	0.989797713992091	
L1_Fruits;L2_Other_fruits;L3_Mixtures_of_fruits_and_nonfruit_items	Structural complex; Environmental information processing; Mineral and organic ion transport system; M00189  Molybdate transport system	-0.437354345547056	0.0123100566577911	0.721541900159692	
L1_Fruits;L2_Other_fruits;L3_Mixtures_of_fruits_and_nonfruit_items	Structural complex; Environmental information processing; Mineral and organic ion transport system; M00190  Iron(III) transport system	-0.298885471018743	0.0965699834907839	0.921627798719901	
L1_Fruits;L2_Other_fruits;L3_Mixtures_of_fruits_and_nonfruit_items	Structural complex; Environmental information processing; Saccharide, polyol, and lipid transport system; M00198  Putative sn-glycerol-phosphate transport system	-0.334391030627054	0.0614008902743259	0.919287267413452	
L1_Fruits;L2_Other_fruits;L3_Mixtures_of_fruits_and_nonfruit_items	Structural complex; Environmental information processing; Mineral and organic ion transport system; M00209  Osmoprotectant transport system	-0.115639193846983	0.528532406248783	0.984325464736043	
L1_Fruits;L2_Other_fruits;L3_Mixtures_of_fruits_and_nonfruit_items	Structural complex; Environmental information processing; Saccharide, polyol, and lipid transport system; M00211  Putative ABC transport system	0.433391037523032	0.0132161267103143	0.727431453688311	
L1_Fruits;L2_Other_fruits;L3_Mixtures_of_fruits_and_nonfruit_items	Structural complex; Environmental information processing; Saccharide, polyol, and lipid transport system; M00215  D-Xylose transport system	-0.233302784645212	0.198767074245348	0.970715645974122	
L1_Fruits;L2_Other_fruits;L3_Mixtures_of_fruits_and_nonfruit_items	Structural complex; Environmental information processing; Saccharide, polyol, and lipid transport system; M00217  D-Allose transport system	0.309813055827116	0.0844218726704993	0.921627798719901	
L1_Fruits;L2_Other_fruits;L3_Mixtures_of_fruits_and_nonfruit_items	Structural complex; Environmental information processing; Saccharide, polyol, and lipid transport system; M00219  AI-2 transport system	0.113589192783078	0.53591543667693	0.986071010227061	
L1_Fruits;L2_Other_fruits;L3_Mixtures_of_fruits_and_nonfruit_items	Structural complex; Environmental information processing; Phosphate and amino acid transport system; M00223  Phosphonate transport system	-0.120093116741147	0.512663077120997	0.98305570876063	
L1_Fruits;L2_Other_fruits;L3_Mixtures_of_fruits_and_nonfruit_items	Structural complex; Environmental information processing; Phosphate and amino acid transport system; M00227  Glutamine transport system	-0.234882640437632	0.1956565311935	0.970424698757906	
L1_Fruits;L2_Other_fruits;L3_Mixtures_of_fruits_and_nonfruit_items	Structural complex; Environmental information processing; Phosphate and amino acid transport system; M00228  Putative glutamine transport system	-0.114652728924311	0.532078992331694	0.985981789395543	
L1_Fruits;L2_Other_fruits;L3_Mixtures_of_fruits_and_nonfruit_items	Structural complex; Environmental information processing; Phosphate and amino acid transport system; M00232  General L-amino acid transport system	-0.103401160838513	0.573321402180453	0.988375199588624	
L1_Fruits;L2_Other_fruits;L3_Mixtures_of_fruits_and_nonfruit_items	Structural complex; Environmental information processing; Peptide and nickel transport system; M00239  Peptides/nickel transport system	-0.265380612982006	0.142114737319442	0.938187202649092	
L1_Fruits;L2_Other_fruits;L3_Mixtures_of_fruits_and_nonfruit_items	Structural complex; Environmental information processing; Metalic cation, iron-siderophore and vitamin B12 transport system; M00241  Vitamin B12 transport system	0.0338660521027051	0.854008848008213	0.999937356549264	
L1_Fruits;L2_Other_fruits;L3_Mixtures_of_fruits_and_nonfruit_items	Structural complex; Environmental information processing; Metalic cation, iron-siderophore and vitamin B12 transport system; M00245  Cobalt transport system	0.126301419371007	0.490943353671499	0.982732365740457	
L1_Fruits;L2_Other_fruits;L3_Mixtures_of_fruits_and_nonfruit_items	Structural complex; Environmental information processing; Metalic cation, iron-siderophore and vitamin B12 transport system; M00246  Nickel transport system	0.123830994189369	0.499529492265033	0.982732365740457	
L1_Fruits;L2_Other_fruits;L3_Mixtures_of_fruits_and_nonfruit_items	Structural complex; Environmental information processing; ABC-2 type and other transport systems; M00259  Heme transport system	-0.114417753762478	0.532925469766322	0.986071010227061	
L1_Fruits;L2_Other_fruits;L3_Mixtures_of_fruits_and_nonfruit_items	Structural complex; Environmental information processing; Phosphotransferase system (PTS); M00267  PTS system, N-acetylglucosamine-specific II component	-0.524390702052264	0.00206393035511869	0.617872159924327	
L1_Fruits;L2_Other_fruits;L3_Mixtures_of_fruits_and_nonfruit_items	Structural complex; Environmental information processing; Phosphotransferase system (PTS); M00270  PTS system, trehalose-specific II component	-0.40062706309696	0.02307199676537	0.87169684267962	
L1_Fruits;L2_Other_fruits;L3_Mixtures_of_fruits_and_nonfruit_items	Structural complex; Environmental information processing; Phosphotransferase system (PTS); M00271  PTS system, beta-glucosides-specific II component	-0.170604072213639	0.350533668451724	0.972646398786929	
L1_Fruits;L2_Other_fruits;L3_Mixtures_of_fruits_and_nonfruit_items	Structural complex; Environmental information processing; Phosphotransferase system (PTS); M00273  PTS system, fructose-specific II component	-0.449940540264617	0.009771011557915	0.718602386900516	
L1_Fruits;L2_Other_fruits;L3_Mixtures_of_fruits_and_nonfruit_items	Structural complex; Environmental information processing; Phosphotransferase system (PTS); M00274  PTS system, mannitol-specific II component	-0.109447098174953	0.550981785046385	0.986071010227061	
L1_Fruits;L2_Other_fruits;L3_Mixtures_of_fruits_and_nonfruit_items	Structural complex; Environmental information processing; Phosphotransferase system (PTS); M00275  PTS system, cellobiose-specific II component	-0.124469233738182	0.497304022808983	0.982732365740457	
L1_Fruits;L2_Other_fruits;L3_Mixtures_of_fruits_and_nonfruit_items	Structural complex; Environmental information processing; Phosphotransferase system (PTS); M00276  PTS system, mannose-specific II component	-0.589305651998442	0.000386919241057981	0.434051689577665	
L1_Fruits;L2_Other_fruits;L3_Mixtures_of_fruits_and_nonfruit_items	Structural complex; Environmental information processing; Mineral and organic ion transport system; M00300  Putrescine transport system	0.346001156989436	0.0524044659495296	0.916316024717656	
L1_Fruits;L2_Other_fruits;L3_Mixtures_of_fruits_and_nonfruit_items	Structural complex; Environmental information processing; Mineral and organic ion transport system; M00302  2-Aminoethylphosphonate transport system	-0.16294293712512	0.372903480761884	0.974109958719631	
L1_Fruits;L2_Other_fruits;L3_Mixtures_of_fruits_and_nonfruit_items	Structural complex; Environmental information processing; ABC-2 type and other transport systems; M00315  Uncharacterized ABC transport system	-0.365562064470658	0.0396399310299284	0.884946866105297	
L1_Fruits;L2_Other_fruits;L3_Mixtures_of_fruits_and_nonfruit_items	Structural complex; Environmental information processing; Metalic cation, iron-siderophore and vitamin B12 transport system; M00316  Manganese transport system	-0.217059542217278	0.232746529354763	0.970715645974122	
L1_Fruits;L2_Other_fruits;L3_Mixtures_of_fruits_and_nonfruit_items	Structural complex; Environmental information processing; Metalic cation, iron-siderophore and vitamin B12 transport system; M00318  Iron/zinc/copper transport system	-0.133530455699482	0.466257360357732	0.98089483143351	
L1_Fruits;L2_Other_fruits;L3_Mixtures_of_fruits_and_nonfruit_items	Structural complex; Environmental information processing; Mineral and organic ion transport system; M00321  Bicarbonate transport system	-0.200651113615696	0.270835481061728	0.970715645974122	
L1_Fruits;L2_Other_fruits;L3_Mixtures_of_fruits_and_nonfruit_items	Structural complex; Environmental information processing; Peptide and nickel transport system; M00324  Dipeptide transport system	-0.205995396896817	0.258009935794275	0.970715645974122	
L1_Fruits;L2_Other_fruits;L3_Mixtures_of_fruits_and_nonfruit_items	Structural complex; Environmental information processing; Bacterial secretion system; M00332  Type III secretion system	0.011847055965046	0.948689259047855	0.999937356549264	
L1_Fruits;L2_Other_fruits;L3_Mixtures_of_fruits_and_nonfruit_items	Structural complex; Environmental information processing; Bacterial secretion system; M00334  Type VI secretion system	-0.0316233592454075	0.863583585074113	0.999937356549264	
L1_Fruits;L2_Other_fruits;L3_Mixtures_of_fruits_and_nonfruit_items	Structural complex; Genetic information processing; Proteasome; M00342  Bacterial proteasome	-0.179358961733175	0.325983655280942	0.970715645974122	
L1_Fruits;L2_Other_fruits;L3_Mixtures_of_fruits_and_nonfruit_items	Pathway module; Energy metabolism; Methane metabolism; M00347  Methanogenesis, formate => methane	-0.0268344942521865	0.884090805887184	0.999937356549264	
L1_Fruits;L2_Other_fruits;L3_Mixtures_of_fruits_and_nonfruit_items	Pathway module; Energy metabolism; Methane metabolism; M00378  F420 biosynthesis	-0.319597265898629	0.0745729297377208	0.919287267413452	
L1_Fruits;L2_Other_fruits;L3_Mixtures_of_fruits_and_nonfruit_items	Structural complex; Environmental information processing; Mineral and organic ion transport system; M00435  Taurine transport system	0.0730438065775666	0.691153516135572	0.995500158516669	
L1_Fruits;L2_Other_fruits;L3_Mixtures_of_fruits_and_nonfruit_items	Structural complex; Environmental information processing; Mineral and organic ion transport system; M00436  Sulfonate transport system	-0.390500185372133	0.0271270493357476	0.87169684267962	
L1_Fruits;L2_Other_fruits;L3_Mixtures_of_fruits_and_nonfruit_items	Structural complex; Environmental information processing; Peptide and nickel transport system; M00440  Nickel transport system	-0.319839696110543	0.0743407369951506	0.919287267413452	
L1_Fruits;L2_Other_fruits;L3_Mixtures_of_fruits_and_nonfruit_items	Structural complex; Environmental information processing; Mineral and organic ion transport system; M00442  Putative hydroxymethylpyrimidine transport system	-0.12773821679725	0.485984511394126	0.982732365740457	
L1_Fruits;L2_Other_fruits;L3_Mixtures_of_fruits_and_nonfruit_items	Functional set; Environmental information processing; Two-component regulatory system; M00445  EnvZ-OmpR (osmotic stress response) two-component regulatory system	0.244745895610257	0.177001241842995	0.955865261820116	
L1_Fruits;L2_Other_fruits;L3_Mixtures_of_fruits_and_nonfruit_items	Functional set; Environmental information processing; Two-component regulatory system; M00447  CpxA-CpxR (envelope stress response) two-component regulatory system	-0.0649986293883308	0.72376379530618	0.997908186388615	
L1_Fruits;L2_Other_fruits;L3_Mixtures_of_fruits_and_nonfruit_items	Functional set; Environmental information processing; Two-component regulatory system; M00448  CssS-CssR (secretion stress response) two-component regulatory system	-0.366607815817801	0.0390353765726479	0.882903588864756	
L1_Fruits;L2_Other_fruits;L3_Mixtures_of_fruits_and_nonfruit_items	Functional set; Environmental information processing; Two-component regulatory system; M00449  CreC-CreB (phosphate regulation) two-component regulatory system	-0.369719959546679	0.0372800606517972	0.882234736455413	
L1_Fruits;L2_Other_fruits;L3_Mixtures_of_fruits_and_nonfruit_items	Functional set; Environmental information processing; Two-component regulatory system; M00450  BaeS-BaeR (envelope stress response) two-component regulatory system	-0.230253347132124	0.204867676575189	0.970715645974122	
L1_Fruits;L2_Other_fruits;L3_Mixtures_of_fruits_and_nonfruit_items	Functional set; Environmental information processing; Two-component regulatory system; M00452  CusS-CusR (copper tolerance) two-component regulatory system	0.0462022171355402	0.80174086019513	0.999934420807902	
L1_Fruits;L2_Other_fruits;L3_Mixtures_of_fruits_and_nonfruit_items	Functional set; Environmental information processing; Two-component regulatory system; M00455  TorS-TorR (trimethylamine N-oxide respiration) two-component regulatory system	0.303648122437694	0.0911219544802684	0.921627798719901	
L1_Fruits;L2_Other_fruits;L3_Mixtures_of_fruits_and_nonfruit_items	Functional set; Environmental information processing; Two-component regulatory system; M00461  MtrB-MtrA (osmotic stress response) two-component regulatory system	-0.473090083782091	0.00624586767680142	0.706914622627909	
L1_Fruits;L2_Other_fruits;L3_Mixtures_of_fruits_and_nonfruit_items	Functional set; Environmental information processing; Two-component regulatory system; M00462  PrrB-PrrA (intracellular multiplication) two-component regulatory system	-0.0129735249109515	0.943817740990864	0.999937356549264	
L1_Fruits;L2_Other_fruits;L3_Mixtures_of_fruits_and_nonfruit_items	Functional set; Environmental information processing; Two-component regulatory system; M00467  SasA-RpaAB (circadian timing mediating) two-component regulatory system	0.283651890212187	0.115661512996053	0.928679804002276	
L1_Fruits;L2_Other_fruits;L3_Mixtures_of_fruits_and_nonfruit_items	Functional set; Environmental information processing; Two-component regulatory system; M00468  SaeS-SaeR (staphylococcal virulence regulation) two-component regulatory system	-0.128303464880703	0.484040734368527	0.982732365740457	
L1_Fruits;L2_Other_fruits;L3_Mixtures_of_fruits_and_nonfruit_items	Functional set; Environmental information processing; Two-component regulatory system; M00471  NarX-NarL (nitrate respiration) two-component regulatory system	0.219526441972492	0.227349245817059	0.970715645974122	
L1_Fruits;L2_Other_fruits;L3_Mixtures_of_fruits_and_nonfruit_items	Functional set; Environmental information processing; Two-component regulatory system; M00473  UhpB-UhpA (hexose phosphates uptake) two-component regulatory system	0.118612672754507	0.517911618856155	0.983586751669444	
L1_Fruits;L2_Other_fruits;L3_Mixtures_of_fruits_and_nonfruit_items	Functional set; Environmental information processing; Two-component regulatory system; M00476  ComP-ComA (competence) two-component regulatory system	-0.285601814958045	0.11307188359115	0.928679804002276	
L1_Fruits;L2_Other_fruits;L3_Mixtures_of_fruits_and_nonfruit_items	Functional set; Environmental information processing; Two-component regulatory system; M00478  DegS-DegU (multicellular behavior control) two-component regulatory system	-0.443704772379045	0.0109672638879751	0.718602386900516	
L1_Fruits;L2_Other_fruits;L3_Mixtures_of_fruits_and_nonfruit_items	Functional set; Environmental information processing; Two-component regulatory system; M00479  DesK-DesR (membrane lipid fluidity regulation) two-component regulatory system	-0.319058769884289	0.0750906966446198	0.919287267413452	
L1_Fruits;L2_Other_fruits;L3_Mixtures_of_fruits_and_nonfruit_items	Functional set; Environmental information processing; Two-component regulatory system; M00480  VraS-VraR (cell-wall peptidoglycan synthesis) two-component regulatory system	-0.357584825231322	0.044503678369868	0.905903431896118	
L1_Fruits;L2_Other_fruits;L3_Mixtures_of_fruits_and_nonfruit_items	Functional set; Environmental information processing; Two-component regulatory system; M00481  LiaS-LiaR (cell wall stress response) two-component regulatory system	0.00284443237390073	0.987672884847219	0.999937356549264	
