MCTs01	MCTs03	MCTs04	MCTs05	MCTs06	MCTs07	MCTs08	MCTs09	MCTs10	MCTs11	MCTs12	MCTs13	MCTs14	MCTs15	MCTs16	MCTs18	MCTs19	MCTs20	MCTs21	MCTs22	MCTs23	MCTs24	MCTs25	MCTs26	MCTs27	MCTs28	MCTs29	MCTs31	MCTs32	MCTs33	MCTs34	MCTs35	MCTs36	MCTs37
K01424	12820.2	35672.8333333333	9381.33333333333	2021.46153846154	12539.7142857143	24905.75	4869.1875	5422.375	30164.8571428571	17868.5625	7053.625	17921.2	20972.625	39546.3636363636	13923.2142857143	2326.94117647059	10034.9333333333	40913.4166666667	10461.1333333333	48011.4	7629.58823529412	9551.3125	12202.8666666667	15480.1176470588	17861.2142857143	35882.5	21179.8333333333	2600.57142857143	28976.5	21243.5882352941	52154.6666666667	5340.83333333333	9758.52941176471	282.785714285714
K01429	3144.93333333333	28222.8333333333	933.8	190.538461538462	2053.14285714286	11038	2203.625	773.8125	800	6258.125	296.75	2575.9	10645	16278.3636363636	10271.7857142857	597.705882352941	105.8	3635.41666666667	354.133333333333	14073.5333333333	1392.58823529412	462.6875	4250.8	2096.47058823529	3346.92857142857	5148.16666666667	5407.16666666667	283.642857142857	13846.8571428571	7254.82352941176	29641.9166666667	162.25	5650.41176470588	99.7142857142857
K02238	7771.4	32144.5	4994.73333333333	8418.30769230769	9108.28571428571	13805.5	5816.0625	3543.8125	4839.07142857143	9218	3586.875	6777.2	13080.125	23212.9090909091	13840.6428571429	990.705882352941	5429.66666666667	5715.5	3724.13333333333	16134.1333333333	3851	1277.9375	9745.06666666667	5767.29411764706	7476.92857142857	16656.5833333333	17272.5	4034.85714285714	17593.2142857143	10890.4117647059	35109.0833333333	4136	11113.5882352941	2509.07142857143
K07127	0.8	1.16666666666667	1.8	4.61538461538461	3.71428571428571	2.9375	1.6875	0.375	1	1.375	1.0625	7.1	6.5	1.90909090909091	0.857142857142857	1.58823529411765	1.86666666666667	2.83333333333333	1.06666666666667	0.533333333333333	1	0.75	0.533333333333333	0.294117647058824	0.928571428571429	0.916666666666667	2.66666666666667	1.64285714285714	1.14285714285714	0.823529411764706	1.5	6.25	2.47058823529412	0.214285714285714
K07465	7.6	1.66666666666667	7.86666666666667	11.0769230769231	5.85714285714286	2.4375	1.375	0.9375	1.92857142857143	4.0625	3.1875	2.9	5.75	5.18181818181818	12.5	2.94117647058824	2.33333333333333	13.25	2.66666666666667	3.2	2.23529411764706	0.75	5.73333333333333	1.58823529411765	1.35714285714286	4.66666666666667	28.8333333333333	1.07142857142857	7.21428571428571	3.11764705882353	3.83333333333333	6	2.11764705882353	0.285714285714286
K13485	0.0666666666666667	0.833333333333333	0	0	0.285714285714286	0	0	0.25	0.142857142857143	0.125	0	0.1	1.875	0.545454545454545	0	0	0.0666666666666667	0	0.0666666666666667	0	0.117647058823529	0	0	0.0588235294117647	0.714285714285714	0	0	0	0.142857142857143	0	0	0	0.0588235294117647	0
K19713	116.266666666667	0.0833333333333333	0.666666666666667	0.153846153846154	8.57142857142857	0.0625	0	0.25	0.0714285714285714	0	0.1875	0.1	1.125	0.272727272727273	0.214285714285714	0.705882352941177	0.133333333333333	0.416666666666667	0.0666666666666667	0.266666666666667	0.411764705882353	0.0625	0.2	0.294117647058824	0.214285714285714	0.416666666666667	0.833333333333333	0.285714285714286	2.35714285714286	0	0.0833333333333333	20	0.176470588235294	0
K01028	0.8	0.583333333333333	1.26666666666667	2.15384615384615	4.57142857142857	1.9375	1.4375	0.625	1	0.1875	0.375	2.8	6.625	0.636363636363636	1.35714285714286	1.29411764705882	0.933333333333333	2.91666666666667	2.13333333333333	1.46666666666667	0.764705882352941	0.1875	0.533333333333333	0.176470588235294	0.785714285714286	2.33333333333333	5.83333333333333	0.857142857142857	0.857142857142857	1.82352941176471	0.583333333333333	5.66666666666667	1.29411764705882	0.5
K01029	0.4	0.583333333333333	1.06666666666667	1.92307692307692	4.42857142857143	2.125	1.4375	0.4375	3.71428571428571	0.25	0.375	4	6.6875	0.909090909090909	1.14285714285714	1.82352941176471	0.0666666666666667	3.5	1.46666666666667	1.06666666666667	1.52941176470588	0.125	0.4	0.117647058823529	1.5	2	5	0.785714285714286	1.42857142857143	0.882352941176471	0.75	5.58333333333333	2	0.285714285714286
K07481	477	1500.16666666667	1944.8	199.769230769231	2298.57142857143	776	770.6875	1005.6875	963.285714285714	1130.6875	1111.75	2336.1	1265.75	390.363636363636	978.428571428571	52.2352941176471	510.8	667.833333333333	203.733333333333	636.2	686.647058823529	330.625	701.933333333333	1672.88235294118	8954	1677.58333333333	1263.33333333333	912.357142857143	2861.07142857143	256.176470588235	617.583333333333	460.5	298.823529411765	27.6428571428571
K00005	199.8	262.083333333333	342.666666666667	73.3846153846154	387.714285714286	135.0625	133.1875	171.9375	164.857142857143	201.25	189.0625	398.4	229.1875	68.0909090909091	168.142857142857	12.9411764705882	128.333333333333	117.416666666667	45.8	108	114.352941176471	53.3125	119.2	295.176470588235	1499	298.166666666667	240.333333333333	177.5	563.285714285714	47.5294117647059	123.25	106.833333333333	86.5294117647059	5
K01077	7695.06666666667	57935	3467.4	674.230769230769	5514	23759.3125	4588	1903.1875	4534.92857142857	14106.25	850.625	6833.1	22600.4375	37303.1818181818	20907.5	1166.41176470588	4539.46666666667	8363.5	2194.46666666667	32121.6	4666.82352941176	2173.5625	9832.73333333333	6438.76470588235	11220.6428571429	12411.6666666667	7792.5	736.642857142857	29563.3571428571	16742.9411764706	59475	1082	11863.4117647059	235.5
K01545	0.0666666666666667	0	1.2	2	0.428571428571429	0.3125	0.4375	0.25	0.285714285714286	0.25	0.25	1.7	0	0.272727272727273	0.285714285714286	0.0588235294117647	0	0	0	0.133333333333333	0	0.0625	0	0.117647058823529	0.214285714285714	0.166666666666667	1.16666666666667	0.571428571428571	0	0	0.0833333333333333	6.08333333333333	0.411764705882353	0.142857142857143
K03897	0.133333333333333	0.0833333333333333	0.666666666666667	2.84615384615385	0.285714285714286	0.0625	0.3125	0	0.214285714285714	0.8125	0.3125	0.2	0.5625	0.545454545454545	0.714285714285714	0.294117647058824	0.133333333333333	0	0.666666666666667	0.133333333333333	0.588235294117647	0.0625	0.266666666666667	0.176470588235294	0.0714285714285714	0	2.16666666666667	0.285714285714286	0.214285714285714	0.411764705882353	0.833333333333333	1.16666666666667	0.235294117647059	0.0714285714285714
K13745	0.8	0.166666666666667	3	5.23076923076923	5.57142857142857	1.625	2.875	0.375	0.785714285714286	0.8125	0.5	1.9	0.5625	0.818181818181818	0.714285714285714	1.41176470588235	0.266666666666667	0	1.06666666666667	0.133333333333333	0.588235294117647	0.125	0.733333333333333	0.352941176470588	0.357142857142857	0.416666666666667	7.33333333333333	1.21428571428571	0.0714285714285714	1.11764705882353	1	8.66666666666667	2.58823529411765	0.571428571428571
K00645	13636.8666666667	36393	9336.73333333333	9515.61538461538	15643	23863.375	7334.9375	6108	30754.5714285714	17044	7960.875	18547.3	21036.875	39038.2727272727	14913.6428571429	2404.29411764706	10532.2	40849.25	9611.33333333333	45188.2666666667	7422.82352941176	8833.0625	13535.2666666667	14822.2941176471	16174.0714285714	42996.5	28056.6666666667	4944.14285714286	28604	21756.2941176471	55763.75	5658.41666666667	13811.1764705882	2608.78571428571
K00997	1809	724.166666666667	1103.46666666667	87.9230769230769	614.428571428571	308.75	74.0625	146.3125	1293.28571428571	148.1875	32.8125	1407.9	712.125	1076	1618.14285714286	124.705882352941	66.7333333333333	2409.58333333333	944.666666666667	3135.8	2992.35294117647	78.5	2085.73333333333	1028.58823529412	3603	452.583333333333	3582.16666666667	81	238.857142857143	1256.35294117647	6692.41666666667	2041.75	162.470588235294	248.285714285714
K02052	12.0666666666667	12.75	20.8666666666667	40.4615384615385	8.85714285714286	8.6875	4.375	6.3125	8.92857142857143	14.4375	2.8125	16.6	26.125	9.45454545454546	6.28571428571429	4.88235294117647	42.9333333333333	9.41666666666667	12.2666666666667	2.86666666666667	6.64705882352941	4.75	4.46666666666667	41.4705882352941	7.5	33.0833333333333	52	31.7142857142857	92.7857142857143	4.58823529411765	23.75	19.25	52.8235294117647	0.642857142857143
K02078	28606.0666666667	101139.916666667	31274.2	20764.0769230769	32223.1428571429	51375.4375	20817.6875	13490.9375	44511.2857142857	38901.0625	20669.875	29131.8	48146.625	91565.1818181818	42217.7142857143	12581.0588235294	21953.5333333333	55678.9166666667	57120.4666666667	88267.2666666667	34022.3529411765	18680.5	30242.6	29511.8235294118	38660.8571428571	73364.3333333333	59996.5	12102.3571428571	64089.1428571429	47422.5882352941	130788.25	12821.75	37200.1764705882	8852.57142857143
K02474	9195.53333333333	6137	6591.73333333333	1459.15384615385	8065.71428571429	11740.9375	1657.125	2633	28392.0714285714	9229.75	4366.8125	14178.8	9158.6875	21447.5454545455	2553.5	1587.70588235294	9291.46666666667	36558	8194.66666666667	32918.7333333333	5723.82352941176	8812.5	7162.66666666667	11895.9411764706	12024.5714285714	27584.0833333333	13226.5	889.785714285714	12290.6428571429	13288.9411764706	20608.5	2715.91666666667	3366.70588235294	146.142857142857
K02609	0.266666666666667	0.0833333333333333	0.4	1.15384615384615	3.57142857142857	1.1875	1.4375	0.4375	0.571428571428571	0.1875	0.1875	0.5	3.75	0.454545454545455	0.642857142857143	0.705882352941177	0.0666666666666667	2.41666666666667	0.733333333333333	0.8	0.411764705882353	0.0625	0.4	0	0.5	0.666666666666667	4.16666666666667	0.5	0.357142857142857	0.823529411764706	0.333333333333333	3.16666666666667	0.647058823529412	0.214285714285714
K09458	14108.8666666667	36486	9584.73333333333	9556.61538461538	15809.2857142857	24005.625	7381.5	6213.5	32702.7857142857	17058.5	7967.1875	18679.7	21534.75	39138.8181818182	14992.4285714286	2508.35294117647	10552.0666666667	42770.75	9624.2	48276.6666666667	9957.70588235294	8841.4375	13631.8666666667	14881.7058823529	19488.5	43424.6666666667	30820.3333333333	4967.35714285714	28668.3571428571	22661.6470588235	62328.9166666667	7323.5	13903	2848.21428571429
K14683	0	0.25	0	0	0	0.0625	0	0	0	0	0	0	0.375	0	0	0	0	0.25	0	0	0	0	0	0	0	0	0.166666666666667	0	0.357142857142857	0	0	0.0833333333333333	0.0588235294117647	0
K00297	13584.4	36321.4166666667	9179.2	9510.07692307692	15576.7142857143	23918.125	7314.125	5998.125	32278	16919.0625	7862	18509	21253.4375	39005.4545454545	14630.8571428571	2410.64705882353	10427.8666666667	42810.5833333333	9536.53333333333	48196.8666666667	9849.41176470588	8833.3125	13528.6	14806.2941176471	19383.9285714286	42769.5833333333	28069.5	4800.85714285714	28246.9285714286	22530.1764705882	62013.9166666667	7197.91666666667	13744.8235294118	2841
K00529	0.0666666666666667	0.5	0.266666666666667	0.230769230769231	0.428571428571429	0.375	0	0.375	0.142857142857143	0.0625	0.0625	0.5	2.3125	0.909090909090909	0	0.0588235294117647	0.0666666666666667	0	0.266666666666667	0	0.235294117647059	0.125	0.266666666666667	0	0.857142857142857	0.666666666666667	0.5	0.0714285714285714	0.285714285714286	0.0588235294117647	0.25	0.416666666666667	0.235294117647059	0
K01130	2816.4	28173.8333333333	756.866666666667	149.538461538462	1991.42857142857	11028.5	2161.5	761.5625	795.642857142857	6253.8125	291.9375	2566.5	10624.3125	16260	10220.4285714286	498.294117647059	88.5333333333333	3605.91666666667	345.866666666667	14062.6666666667	1387.23529411765	456.9375	4155.4	2087.82352941176	3305	5141.75	2771.5	261.357142857143	13804.2857142857	7248.11764705882	29632.5	89	5567.94117647059	94.5714285714286
K01430	5129.73333333333	29556.8333333333	2562.6	525	3202.42857142857	12612.25	2340.6875	983.8125	3578.92857142857	7669.625	384.875	3883.3	11789.5	20996.1818181818	10578.1428571429	758.176470588235	4386.73333333333	4898.33333333333	1828.2	17962.6	3170.58823529412	1672.1875	5672.66666666667	4072.17647058824	6474.5	6971.58333333333	7676.16666666667	353.071428571429	15321.7142857143	9461.52941176471	29759.3333333333	999.5	6265.82352941176	142
K01950	21622.7333333333	68055.9166666667	13541.2666666667	10555.5384615385	23409.7142857143	43498.4375	10897.625	9118.375	54019.2857142857	29718.5625	12481.4375	32654.8	38682.8125	67401.1818181818	27230.1428571429	4189.58823529412	11389.4666666667	78937	15219.2666666667	84421.6666666667	10979.6470588235	15733.25	22055.0666666667	24899.1764705882	25285.3571428571	72781.9166666667	40175	5964.64285714286	51809.5	37938.0588235294	105937.25	6793.5	21578.3529411765	2770.07142857143
K02566	7947.33333333333	31652.5833333333	4099.8	953.538461538462	7775.42857142857	19642.8125	3551.0625	2975.1875	23633.5	12674.375	4512.8125	14142.5	17512.6875	28285.0909090909	12173	1773.23529411765	837.666666666667	38115.75	5615	39217.4666666667	3562.17647058824	6862.625	8514	10046.5882352941	9137.35714285714	29103.3333333333	11977.8333333333	1027.5	23160	16134.9411764706	50035.25	1134	7708.88235294118	157.785714285714
K05878	67.2	66.5833333333333	93.4	177.538461538462	53.4285714285714	32.25	14.4375	30.125	47.5	43.5	27.4375	55.4	53.3125	132.363636363636	52.4285714285714	15.1764705882353	131.866666666667	35.5	30.8	42.6666666666667	33.7058823529412	43.625	17.7333333333333	57.2352941176471	25.7142857142857	764.416666666667	144.666666666667	68.2142857142857	260.928571428571	68.7058823529412	217.666666666667	48.4166666666667	94	4.07142857142857
K05879	70	65.5833333333333	100.533333333333	183.076923076923	54.5714285714286	32.0625	16	31.5625	47.5714285714286	44.625	28.25	55.8	55.5	133.454545454545	62.7857142857143	15.9411764705882	133.466666666667	32.0833333333333	31	43.5333333333333	34.0588235294118	43.4375	18.6666666666667	58.3529411764706	27.3571428571429	762.5	163	71.3571428571429	266.357142857143	70.2352941176471	220	51.75	96.9411764705882	4.07142857142857
K06895	82.0666666666667	251.5	338	39.6153846153846	382.428571428571	133.875	129.875	171	168.571428571429	193.25	187.4375	391.5	217.875	68.6363636363636	166.785714285714	12.3529411764706	88.1333333333333	113.333333333333	37.6666666666667	110.333333333333	114.176470588235	53	116.466666666667	280.764705882353	1494.35714285714	290.083333333333	245.833333333333	153	470.642857142857	44.8823529411765	105.416666666667	90	54.5294117647059	5.21428571428571
K09747	4114.26666666667	3502.58333333333	3921.33333333333	8352.61538461538	6817.57142857143	2794.125	3703.0625	3032.5	5555.78571428571	2975.6875	3405.3125	3187.3	2770.3125	6198.18181818182	2503.57142857143	583.470588235294	5480.33333333333	3575.58333333333	2550.86666666667	5205.33333333333	4608.23529411765	811.0625	3716.2	2885.52941176471	7284.57142857143	13173.5	16895.1666666667	3869.85714285714	4073.35714285714	4370.35294117647	12315.75	5349.83333333333	5530.58823529412	2654.71428571429
K11956	0	0.25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0833333333333333	0	0	0	0	0	0	0	0
K11959	1.06666666666667	0.916666666666667	1	3.92307692307692	3.42857142857143	1.25	0.375	1	0.285714285714286	0.8125	0.5	0.9	2	0.727272727272727	1.28571428571429	0.411764705882353	0.133333333333333	1.33333333333333	0.6	0.533333333333333	1.52941176470588	0.1875	0.8	0.705882352941177	0.214285714285714	1.91666666666667	1.83333333333333	1.5	0.928571428571429	0.411764705882353	1.16666666666667	4.16666666666667	1.94117647058824	0.285714285714286
K11960	1.06666666666667	0.666666666666667	1	3.92307692307692	2.28571428571429	1.25	0.375	0.75	0.285714285714286	0.8125	0.5	1	1.8125	0.818181818181818	1.28571428571429	0.411764705882353	0.266666666666667	1.16666666666667	0.666666666666667	0.533333333333333	1.52941176470588	0.125	0.8	0.764705882352941	0.357142857142857	1.66666666666667	2.16666666666667	1.5	0.928571428571429	0.411764705882353	1.08333333333333	4.16666666666667	2.11764705882353	0.285714285714286
K11961	1.06666666666667	0.833333333333333	1.06666666666667	3.92307692307692	3.71428571428571	1.25	0.375	0.25	0.357142857142857	0.8125	0.5	1	1.6875	0.818181818181818	1.28571428571429	0.411764705882353	0.266666666666667	1.58333333333333	0.666666666666667	0.533333333333333	1.52941176470588	0.1875	0.8	0.882352941176471	0.357142857142857	1.91666666666667	2.16666666666667	1.64285714285714	0.928571428571429	0.411764705882353	1.16666666666667	6.08333333333333	2.11764705882353	0.285714285714286
K11962	1.06666666666667	1.25	0.866666666666667	4.53846153846154	3.71428571428571	0.9375	0.5	0.25	0.357142857142857	0.8125	0.4375	0.9	1.9375	1	1.07142857142857	0.411764705882353	0.266666666666667	1.33333333333333	0.666666666666667	0.533333333333333	1.23529411764706	0.1875	0.8	0.882352941176471	0.285714285714286	1.66666666666667	3	1.57142857142857	1	0.411764705882353	1.16666666666667	7.5	2.11764705882353	0.285714285714286
K11963	1.06666666666667	0.833333333333333	1.06666666666667	3.92307692307692	2	0.9375	0.375	0.25	0.285714285714286	0.8125	0.4375	0.9	1.875	0.818181818181818	1.07142857142857	0.411764705882353	0.2	1.58333333333333	0.6	0.533333333333333	1.23529411764706	0.125	0.8	0.823529411764706	0.285714285714286	1.5	1.83333333333333	1.64285714285714	0.928571428571429	0.411764705882353	1.25	6.08333333333333	2.05882352941176	0.285714285714286
K19171	118.8	23.9166666666667	2.8	1.38461538461538	51.7142857142857	17.5625	1.875	12.5	384.571428571429	5.25	0.875	45	57.9375	30.9090909090909	7.64285714285714	0.176470588235294	1.26666666666667	39.6666666666667	4.53333333333333	5	16	2.125	2.93333333333333	2.47058823529412	0.5	31.75	21.3333333333333	5.64285714285714	23.1428571428571	4.76470588235294	24.0833333333333	22.25	1.35294117647059	0
K02887	13399.2666666667	33121	6366.53333333333	8890.76923076923	16879.8571428571	15314.6875	6040.125	3964.0625	8207.07142857143	10672.4375	3791	7038.4	14481.1875	29294.9090909091	20426.2142857143	1438.35294117647	9866.26666666667	6498.58333333333	4408.13333333333	20120.6666666667	5698.11764705882	3941.625	9394.53333333333	14244.1176470588	10480.7857142857	21238.9166666667	28850.1666666667	4281.85714285714	19475.1428571429	13097.0588235294	35634.25	14120.0833333333	11913.8235294118	2631.85714285714
K02970	14008.8666666667	36635.5	10147.6	9654.23076923077	16001.1428571429	24084.1875	7447.0625	6111.9375	31656.2142857143	17036.25	8169.3125	18739	21362.4375	39086.2727272727	14834	2736.11764705882	10768.8	42758.4166666667	9637.33333333333	48406.4	10068.5882352941	8903.875	13785.6666666667	15359.9411764706	19962.2857142857	43413.0833333333	30730.5	5058.14285714286	28508.2142857143	22574.4705882353	62221.5833333333	7424.33333333333	13994.5882352941	2937.5
K07160	57.8666666666667	48.0833333333333	56.8	95.3846153846154	53	25.875	6.375	27.25	40.6428571428571	17.75	24.0625	36.9	21.3125	127.181818181818	35.6428571428571	10.2941176470588	48.9333333333333	15.6666666666667	8.06666666666667	40.4666666666667	31.8823529411765	42.5625	8.93333333333333	39.4117647058824	15.9285714285714	760.333333333333	109.666666666667	12.9285714285714	93.5	62.3529411764706	175	38.1666666666667	21.4705882352941	5.42857142857143
K07217	2817.33333333333	28174.1666666667	757.466666666667	152.538461538462	1993.57142857143	11031.6875	2161.875	763.5	797.785714285714	6254.625	292.25	2569.2	10624.125	16260.2727272727	10221.1428571429	498.529411764706	88.3333333333333	3609.5	348.266666666667	14063.1333333333	1389.05882352941	457.125	4155.66666666667	2088.58823529412	3304.5	5144.08333333333	2776.5	261.214285714286	13805.4285714286	7248.52941176471	29634.5833333333	93.9166666666667	5568.41176470588	94.5714285714286
K19002	332.866666666667	56.0833333333333	194.133333333333	73.0769230769231	69.8571428571429	11.5625	44.6875	15.125	16.2857142857143	19.9375	7.375	17.4	47.875	22	55.5714285714286	100.647058823529	60.8	256.25	20.1333333333333	15.7333333333333	9.11764705882353	6.5625	98.6666666666667	24.1176470588235	46.7142857142857	25.3333333333333	2876	51.4285714285714	130.357142857143	11	29.3333333333333	79.1666666666667	120.941176470588	5
K00091	0.0666666666666667	0.0833333333333333	0.2	0.0769230769230769	1.57142857142857	0.0625	0	0	0.285714285714286	0.125	0	0.5	0.1875	0.181818181818182	0	0	0.866666666666667	0.25	0	0.266666666666667	0.0588235294117647	0	0.2	0	0.142857142857143	0.25	0	0	0.0714285714285714	0	0	0.0833333333333333	0.294117647058824	0
K00274	4.33333333333333	8.58333333333333	19.6	36.3846153846154	3.14285714285714	5.125	3.8125	3.4375	6.64285714285714	13.3125	2.4375	9.9	21.0625	3.90909090909091	5.57142857142857	5.23529411764706	42.0666666666667	7.25	11	1.86666666666667	4.88235294117647	1.5625	3.8	16.1176470588235	5.14285714285714	13.5833333333333	23.3333333333333	29.4285714285714	87.1428571428571	4.41176470588235	20.9166666666667	6.75	38.9411764705882	0.142857142857143
K00301	0	0.166666666666667	0	0	0.142857142857143	0	0.25	0	0.571428571428571	0	0	1	0.25	0.363636363636364	0	0	0	0.333333333333333	0	0	0.117647058823529	0	0.2	0	0.285714285714286	0	0	0	0.142857142857143	0	0	0.0833333333333333	0.588235294117647	0
K00344	0.933333333333333	0.416666666666667	1.33333333333333	1.92307692307692	1.71428571428571	2.6875	0.8125	0.8125	1.42857142857143	0.1875	0.25	3.1	1.4375	1.90909090909091	0	0.352941176470588	0.0666666666666667	1.33333333333333	0.933333333333333	0.8	0.588235294117647	0.0625	0.0666666666666667	0.0588235294117647	1.5	1.16666666666667	2	0.428571428571429	1.28571428571429	0.176470588235294	0.75	3.83333333333333	1.94117647058824	0
K00491	0.133333333333333	0	0.0666666666666667	0.0769230769230769	0	0.625	0	0.1875	0.0714285714285714	0.125	0.0625	0	0.5625	0	0.0714285714285714	0.117647058823529	0	0.0833333333333333	0.333333333333333	0.2	0	0	0	0	0	0.583333333333333	1.33333333333333	0	0	0	0.166666666666667	0.0833333333333333	0.117647058823529	0
K00918	0	0	0	0.230769230769231	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
K01087	0.733333333333333	0.666666666666667	1.13333333333333	5	1.71428571428571	0.4375	0.8125	0.375	0.928571428571429	1.4375	0.75	3.6	2.5625	1.54545454545455	0.928571428571429	2.23529411764706	0.133333333333333	223.083333333333	1.06666666666667	0.933333333333333	1	0.3125	0.6	0.294117647058824	0.642857142857143	0.666666666666667	216.666666666667	0.571428571428571	0.642857142857143	1.64705882352941	1.66666666666667	6.66666666666667	2.23529411764706	1.28571428571429
K01442	12204.4	35779.3333333333	8868.4	9456.76923076923	16015.4285714286	24074.0625	7969.5625	7402.1875	28195.5714285714	17470.4375	9792.625	17368.1	20546.4375	35904.7272727273	15234.1428571429	2457.94117647059	6579.2	40195.5833333333	9898.2	42033.2	5829.76470588235	7776.25	12766.4666666667	13681.9411764706	12534.8571428571	43064.5833333333	30399	5824.78571428571	28539.7142857143	20038.7058823529	57025.1666666667	7099.08333333333	13785.2352941176	2592.78571428571
K01667	4801	29516.9166666667	2403.33333333333	526.153846153846	3149	12605.0625	2300.75	975.5	3583.07142857143	7679.1875	373.0625	3883.9	11783.25	20979.9090909091	10529.0714285714	659.764705882353	4408.86666666667	4644.16666666667	1822.8	17954.3333333333	3168.52941176471	1664.4375	5565.46666666667	4074.94117647059	6426.92857142857	6989.33333333333	4816	357.071428571429	15370.7857142857	9455.11764705882	29760.6666666667	928.166666666667	6282.23529411765	136.571428571429
K04015	0	0	1.2	0.0769230769230769	0.285714285714286	0.1875	0.0625	0.0625	0.0714285714285714	0	0	0	0	0	0.0714285714285714	0	0.0666666666666667	0	0.0666666666666667	0	0	0	0	0.0588235294117647	0.0714285714285714	0	0.833333333333333	0.0714285714285714	0	0	0.0833333333333333	0.333333333333333	0.0588235294117647	0
K06890	4694	351.333333333333	432.066666666667	61.8461538461538	7229	154	166.1875	198.6875	408.071428571429	213.875	190.1875	454.5	451.4375	2198.27272727273	7559.42857142857	195.764705882353	93.2666666666667	204.25	36.5333333333333	128.4	531.058823529412	1479.1875	206.466666666667	7621.88235294118	1504.28571428571	1713.83333333333	7398.66666666667	161.785714285714	483.428571428571	203.176470588235	180.75	9272.25	249.058823529412	77.5
K06952	751.666666666667	1009.08333333333	1426.46666666667	323.230769230769	1983.28571428571	1932.125	890.6875	1660.5	782.571428571429	2044.9375	2103.25	620.3	754.8125	1686.63636363636	682.142857142857	215.352941176471	428.266666666667	521.833333333333	1791.53333333333	855.466666666667	328.705882352941	212.875	756.066666666667	1106.58823529412	974.142857142857	2230.16666666667	4516.5	1122	1949.07142857143	541.058823529412	1503.16666666667	2408.58333333333	653	30.5
K07028	0.333333333333333	1.5	0.733333333333333	0	1.42857142857143	0.4375	0	0.5625	4.21428571428571	0.0625	0	2.4	4	1.27272727272727	0.214285714285714	0.176470588235294	0.933333333333333	2.16666666666667	0.133333333333333	0	2.35294117647059	0	0	0.176470588235294	1.85714285714286	0.416666666666667	0.333333333333333	0.857142857142857	0.857142857142857	0.0588235294117647	0.166666666666667	1.75	2.41176470588235	0
K07074	1.4	0.166666666666667	2.4	1.76923076923077	2.85714285714286	1.4375	1.4375	0.375	1.28571428571429	0.75	1.0625	2.1	0.75	0.454545454545455	0.428571428571429	2.76470588235294	0.266666666666667	0.5	1.2	0.6	0.117647058823529	0.4375	1	0.294117647058824	0.428571428571429	1	3	0.714285714285714	0.642857142857143	0.470588235294118	0.25	5.75	2.52941176470588	0.142857142857143
K07307	1163.2	1074.16666666667	2238.73333333333	839	1122.14285714286	658	232.0625	1732.4375	453.071428571429	1059.875	979.6875	1173.6	1468.375	1672.09090909091	2438.21428571429	57.5882352941176	1080.86666666667	926.166666666667	647.4	769.933333333333	768.352941176471	361.875	71.6666666666667	814.352941176471	572.857142857143	11390.4166666667	3236.16666666667	1106.28571428571	3507.5	1406.64705882353	3781.83333333333	305.666666666667	171.588235294118	58.1428571428571
K07454	0.8	0.0833333333333333	1.2	3.84615384615385	3.14285714285714	2.0625	0.4375	0.5625	0.142857142857143	0.6875	0.5	0.7	1.75	0.454545454545455	0.785714285714286	0.529411764705882	0	1	0.8	0.8	1.52941176470588	1.8125	1.06666666666667	0.176470588235294	0	0.666666666666667	4	2.07142857142857	0.571428571428571	0.823529411764706	1	9.5	0.529411764705882	0.0714285714285714
K09961	0	0	0.0666666666666667	0.153846153846154	0	0.25	0	0	0.0714285714285714	0	0	0	0.1875	0	0.0714285714285714	0	0	0.166666666666667	0.266666666666667	0	0.352941176470588	0	0	0	0	0	0.833333333333333	0	0	0	0.166666666666667	0.0833333333333333	0	0
K17247	2.33333333333333	0.416666666666667	12.4666666666667	2.76923076923077	1.71428571428571	4.5	1.1875	2.1875	2.92857142857143	0.25	0.5625	2.9	0.375	1.63636363636364	0.857142857142857	2.58823529411765	0.666666666666667	1.08333333333333	2	0.2	0.588235294117647	0.8125	0.466666666666667	0.294117647058824	0.5	3.5	23.8333333333333	0.857142857142857	1.42857142857143	0.117647058823529	0.416666666666667	17.4166666666667	6.35294117647059	0.5
K03453	17953.1333333333	38482	10662.4	9915.46153846154	18898.5714285714	30320.0625	7671.9375	6285.75	52219.5714285714	21071.5	9773.3125	28887.1	26650.1875	49182.4545454545	15693.9285714286	3444.11764705882	10600.8	74758	12948.2	69295	9042.52941176471	14962.9375	16988	21301.0588235294	19422.8571428571	63773.5	32340.3333333333	4249.28571428571	35074.5	29922.7058823529	74210.3333333333	4192.58333333333	15196.5882352941	2632.35714285714
K07246	0.466666666666667	2	0.933333333333333	1.15384615384615	0.285714285714286	0.625	0.625	0.375	0.5	0.0625	2	1.6	1.6875	0.272727272727273	1.07142857142857	0.941176470588235	0.2	0.75	0.666666666666667	0.466666666666667	2.11764705882353	0.125	1.2	0.823529411764706	0.785714285714286	3.75	6.66666666666667	0.357142857142857	6.35714285714286	1	0.166666666666667	2.16666666666667	0.117647058823529	0
