MCTs01	MCTs03	MCTs04	MCTs05	MCTs06	MCTs07	MCTs08	MCTs09	MCTs10	MCTs11	MCTs12	MCTs13	MCTs14	MCTs15	MCTs16	MCTs18	MCTs19	MCTs20	MCTs21	MCTs22	MCTs23	MCTs24	MCTs25	MCTs26	MCTs27	MCTs28	MCTs29	MCTs31	MCTs32	MCTs33	MCTs34	MCTs35	MCTs36	MCTs37
M00129	8928.03079506667	17676.6152529167	7545.81135486667	1599.08750715385	10308.3295557143	17916.53745975	3320.1167784375	3531.729416125	26738.3657864286	11458.7951783125	5114.7465059375	16301.2333602	14475.525367625	28411.6241055455	7294.41329364286	1795.18432958824	7029.8254302	37190.6786108333	7859.40506286667	34368.5084886	6496.47550335294	7530.0827130625	8257.5098672	11339.2520531765	14229.9849167857	29474.3272218333	14964.3965758333	1684.31617564286	21010.2818718571	15651.5821126471	37816.6906886667	4528.34574691667	6804.49891	291.152923714286
M00131	1485.4556574	4718.26909125	863.7324696	189.758052	1284.81504171429	3045.8094541875	534.2583943125	471.5620284375	3941.91442542857	2012.3462019375	655.74934425	2220.7263507	2750.6668921875	4720.423851	1812.63084042857	291.915674470588	732.0659346	5892.041727	1013.1704154	6596.898165	1121.59551705882	1154.623845375	1431.8461872	1726.40163494118	2218.997781	4469.65029225	2437.3547055	157.826372785714	3524.36382257143	2747.51826088235	8093.83714425	518.9280525	1211.30130970588	62.9285085
M00133	17959.9022612	45634.0200899167	9721.21433313333	7602.91529538462	17242.1094595714	27610.2796241875	5823.26897325	5411.590863625	40421.4950282857	18855.9168136875	7095.2998270625	24500.0389607	29402.845108	50572.1029073636	17302.3681572143	2746.51338235294	9512.7172666	67763.0620031667	9287.0032068	55327.8250370667	11076.3228798824	9719.2515074375	14988.6378140667	17233.5386152353	20940.0263450714	46672.17637575	30223.0121451667	3660.68439007143	37056.9849504286	22558.1534654118	64534.64766675	7255.014172	15639.7627645294	1365.42763628571
M00134	1	1.79166666666667	1.4	3.57692307692308	3.85714285714286	4.4375	0.625	0.75	1.85714285714286	0.25	2.5625	3.85	1.84375	1.09090909090909	1.21428571428571	3.20588235294118	0.5	3.41666666666667	0.933333333333333	0.166666666666667	2.64705882352941	0.375	0.5	1.02941176470588	1.28571428571429	4.16666666666667	12.1666666666667	0.714285714285714	9.85714285714286	0.588235294117647	0.875	7.91666666666667	5.47058823529412	0
M00135	7705.96	21255.95	4692.48	1140.87692307692	8036.8	16931.925	2976.275	3156.75	27997.2857142857	11576.4	4977.5125	15681.06	14790.7125	24289.8545454545	8324.05714285714	1760.75294117647	1040.44	43639.6	6557.52	35876.76	3314.30588235294	7422.075	7657.81333333333	10990.3058823529	9845.57142857143	32433.75	12880.7	1189.75714285714	19889.1	15074.5764705882	42430.8	1263.13333333333	5884.04705882353	112.771428571429
M00136	0	0.9375	2.65	2	2.78571428571429	0.546875	0.921875	1.671875	1.08928571428571	0.0625	0.03125	0.75	3.171875	1.09090909090909	0.0714285714285714	0.470588235294118	0.0166666666666667	0.3125	0.0333333333333333	0.0333333333333333	0.235294117647059	0.015625	0.3	0.147058823529412	2.5	1.1875	1.58333333333333	1.07142857142857	0.142857142857143	0	0.104166666666667	12.7916666666667	0.823529411764706	0.0357142857142857
M00140	30365.7333333333	75310.1666666667	21170.1333333333	27217.4615384615	36145	48512.0625	17478	13595.4375	65158.2142857143	35071.25	17258.6875	39622.1	44189.3125	82694.8181818182	31930.7142857143	5121	26236.8666666667	83640.6666666667	20001.3333333333	91701.4	16660.4705882353	18298	29974.5333333333	31458.4705882353	35417.2857142857	97384.25	66807.6666666667	12699.6428571429	59557.6428571429	46516.9411764706	116054	12679.3333333333	32621.5294117647	7608.85714285714
M00141	3234.56666666667	8857.5625	1992.25	2323.15384615385	3426	5489	1612.78125	1118.796875	7503.39285714286	3753.9375	1470.65625	4490.125	5072.484375	9368.11363636364	3563.30357142857	550.014705882353	2535.28333333333	10140.1041666667	1956.48333333333	11092.8	1779.13235294118	2163.65625	3196.16666666667	3435.67647058824	3803.83928571429	10378.6666666667	5966.58333333333	956.446428571429	6682.44642857143	5318.19117647059	13608.8541666667	819.625	3294.02941176471	645.767857142857
M00144	61893.7688321333	256611.514517667	33169.4809203333	7358.82402	51548.1967138571	146439.510984188	25129.2325356875	18341.5425585	135360.249295929	92233.1576915625	21585.32473925	83725.5055817	134942.20131325	229168.601587455	101482.884916786	11167.2045058824	34709.8188218667	205641.263709417	36470.4430638	282163.988618467	51275.9174843529	40206.37811775	65301.2870826667	67032.9878294118	98382.2754328571	163022.121178	81802.2113358333	6093.31921892857	173096.222073429	123605.393974353	396691.374663	22717.3544556667	63048.2740994118	2764.51579142857
M00145	0.0428572	4.1785695	0.0333335333333333	0	0.0816331428571429	0.0044643125	0	0.0044643125	0.0102041428571429	0	0	0	0.4285723125	0.0324677272727273	0	0.0126051176470588	0.0666670666666667	28.4880915	0.104762133333333	0.00952386666666667	0.00420170588235294	0	0.0142858	0.00840341176470588	0	0	20.2381478333333	0.0459186428571429	0.0255103571428571	0	0.00595241666666667	0.130953166666667	0.0588238823529412	0
M00149	23504.1166666667	67338.9375	16491.25	3780.92307692308	22295.5357142857	52590.015625	7484.25	8003.546875	80237.5714285714	31966.234375	12443.34375	43111.5	45596.90625	78697.0227272727	23779.9642857143	4679.61764705882	13734.4	117683.666666667	17930.8333333333	98196.1	18300.6029411765	20726.015625	22486.1666666667	29211.6911764706	37165.1964285714	75816.25	36512.2083333333	2689.42857142857	56194.125	42368.0294117647	123794.1875	8430	19373.5147058824	833.982142857143
M00150	1474.98333333333	601.333333333333	2967.46666666667	69.4423076923077	1170.25	754	237.71875	2179.21875	262.964285714286	1216.71875	823.25	1408.4	1209.015625	1068.09090909091	2856.5	40.3235294117647	955.15	1020.125	899.9	626.733333333333	608.573529411765	30.125	69.6333333333333	704.441176470588	516.642857142857	7312.4375	4222.20833333333	986.696428571429	3517.375	859.25	2725.5625	314.083333333333	102.485294117647	37.8571428571429
M00151	62.1266666666667	1.64166666666667	3.11333333333333	3.27692307692308	7.54285714285714	1.94375	0.55	1.19375	6.98571428571429	1.10625	0.86875	6.02	9.05625	3.30909090909091	2.01428571428571	2.06470588235294	0.153333333333333	2.75833333333333	2.34666666666667	1.80666666666667	3.21176470588235	0.1125	0.733333333333333	1.11176470588235	3.67142857142857	3.15	15.75	2.25	4.15	2	1.6	12.2666666666667	7.16470588235294	0.242857142857143
M00152	27.1393668	1.23484725	1.5818166	0.251748	3.428568	0.5284085625	0.2102270625	0.5909085	4.363632	0.102272625	0.352272375	2.6181792	3.693178125	1.51239518181818	0.584415	0.882352058823529	0.0787878	1.62878625	0.060606	0.2363634	1.56684335294118	0.056818125	0.3272724	0.497325705882353	2.20779	0.68939325	1.6818165	0.857142	2.220777	0.112299352941176	0.1363635	5.4999945	3.97325805882353	0
M00153	9975.8	59159.8333333333	5086.6	1117.30769230769	6465	25308.0625	4630.375	2168.5	7231.42857142857	15483.0625	874.25	7991.8	23764.0625	42173.6363636364	21416.5	1338.41176470588	8902.46666666667	9419.41666666667	3718.13333333333	36010.4666666667	6446.70588235294	3380.25	11144.6666666667	8224.47058823529	12924.2857142857	15306.3333333333	10099.6666666667	806.928571428571	31021.4285714286	19085.3529411765	59946	2033.41666666667	12532.0588235294	283.071428571429
M00154	0.0703705333333333	0.157407583333333	0.181481666666667	0.235044230769231	0.380952714285714	0.1180558125	0.0347225	0.0347223125	0.686507285714286	0.0902785	0.04513925	0.494444	0.8263903125	0.161616636363636	0.158730571428571	0.0588238823529412	0.00740746666666667	0.42592625	0.107408266666667	0.103704	0.431372588235294	0.0069445	0.0333336	0.019608	0.384920357142857	0.0648153333333333	0.472224166666667	0.182539714285714	0.448412714285714	0.120916	0.0740746666666667	0.24074175	0.575162941176471	0.00793657142857143
M00155	1.18666666666667	2.7	2.12	4.23076923076923	9.14285714285714	3.2875	0.2625	1.6375	6.45714285714286	1.0875	1.2875	6.86	22.3875	3.07272727272727	2.6	2.67058823529412	0.546666666666667	11.9	4.26666666666667	2.14666666666667	6.91764705882353	0.3	0.36	0.482352941176471	4.45714285714286	4.11666666666667	17.2333333333333	2.38571428571429	8.85714285714286	1.6	2.36666666666667	3.01666666666667	12.2705882352941	1.72857142857143
M00156	2.77333333333333	0.766666666666667	7.05333333333333	1.10769230769231	24.4	4.1375	5.3375	0.55	4.28571428571429	0.65	0.65	3.56	13.65	2.76363636363636	1.28571428571429	5.97647058823529	0.453333333333333	10.4666666666667	0.293333333333333	0.96	1.04705882352941	0.3125	2.45333333333333	1.76470588235294	2.07142857142857	5.75	14.2666666666667	8.1	3.02857142857143	4.11764705882353	1.2	7.21666666666667	6.89411764705882	0.685714285714286
M00157	69188.6666666667	55432.4166666667	60073.6	125466.538461538	100854.142857143	46837	53162.5	40319.8125	82176.0714285714	48573.5625	45676.75	48201.6	41090.9375	120677.454545455	34887.5714285714	8768.88235294118	109115.4	35595.5	45424.6666666667	65022.7333333333	48630.1176470588	19041.4375	62371.2666666667	50386.7058823529	67487.8571428571	185659.5	237272.166666667	54117.1428571429	58841.6428571429	67465.5882352941	99843.3333333333	63139.1666666667	85452	37073.3571428571
M00159	47102.6	164720.5	29378.3333333333	6464	42876.5714285714	100047.1875	18117.625	15175.125	114729.285714286	66870.4375	20183.3125	69930.7	89416.6875	158312.545454545	61246.5803571429	8642.29411764706	30032.6666666667	164884.666666667	31995.7333333333	195132.4	27252.8823529412	35327.140625	47590.8	56221.7647058823	69109.4285714286	134757.083333333	67834.1666666667	6124	119323.142857143	85383.2941176471	231464.833333333	10156.4166666667	40872.7794117647	958.892857142857
M00161	0	5.055557	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00308641666666667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
M00162	0	1.63541666666667	0.225	0	0	0.03125	0.0078125	0.0625	0.446428571428571	0	0	0.25	0.4609375	0.0909090909090909	0.0357142857142857	0.00735294117647059	0.075	1.33333333333333	0	0.0333333333333333	0.198529411764706	0	0	0.00735294117647059	0.205357142857143	0.0416666666666667	0.104166666666667	0	0.0803571428571429	0	0	0	0.25	0
M00163	0	2.01666575	0	0	0	0	0	0	0	0.0041666875	0	0	0	0	0	0	0	0.088889	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
M00164	69188.6666666667	55432.4166666667	60073.6	125466.538461538	100854.142857143	46837	53162.5	40319.8125	82176.0714285714	48573.5625	45676.75	48201.6	41090.9375	120677.454545455	34887.5714285714	8768.88235294118	109115.4	35595.5	45424.6666666667	65022.7333333333	48630.1176470588	19041.4375	62371.2666666667	50386.7058823529	67487.8571428571	185659.5	237272.166666667	54117.1428571429	58841.6428571429	67465.5882352941	99843.3333333333	63139.1666666667	85452	37073.3571428571
M00165	42619.9791666667	116060.223958333	29602.0291666667	36800.4230769231	54698.8035714286	65800.203125	20428.703125	16960.15625	72374.2410714286	45981.47265625	21957.85546875	52480.29375	59052.0546875	114209.761363636	43121.1071428571	5821.17647058824	37427.4208333333	108164.442708333	23685.3833333333	101210.7625	22379.8823529412	18156.875	40748.5333333333	39209.5661764706	47639.2901785714	116772.40625	112336.302083333	17347.2857142857	81625.7366071429	49484.4007352941	153744.213541667	24854.2552083333	49530.5257352941	8713.04910714286
M00166	5187.84	15100.6833333333	3730.44	2399.10769230769	7542.05714285714	7993.15	1562.05	1544.6875	10263.3714285714	6146.9125	2223.075	7803.24	8674.225	16915.8	5808.41428571429	638.835294117647	4085.52	27484.4	3355.82666666667	12833.8133333333	2468.64705882353	2689.175	5202.13333333333	5861.67058823529	4318	15020.3166666667	20847.1666666667	1815.45714285714	9909.28571428572	5414.07058823529	20116.5833333333	3155.18333333333	5544.14117647059	600.057142857143
M00167	40076.8936551333	107604.168210833	27621.5578834667	39332.105145	50083.5741665714	61615.4259268125	21195.4788118125	16996.8953021875	64507.3172295	42281.9698963125	21375.980498125	46680.7224559	53052.31617525	102457.382893636	39649.7510764286	5538.60108641176	36108.3489931333	81056.8005630833	21453.436378	93043.6920942667	21611.4412246471	16001.7513779375	37974.4855476667	34802.5886437059	47584.9667878571	107915.117904333	92885.534102	16843.4346610714	76662.3978813571	47377.8528008235	142102.008683917	22805.9622635833	47539.8650921765	9221.57584364286
M00168	6411.73333333333	24895.125	3253.23333333333	772.961538461538	5492.14285714286	13817.53125	2695.1875	2039.03125	13319.9821428571	10176.3125	1921.109375	8259.95	14383.765625	24705	11446.3928571429	1143.77941176471	2619.7	22309.6666666667	3453.61666666667	27248.5166666667	4352.69117647059	4111.390625	6032.96666666667	6894.14705882353	8581.67857142857	17187.2708333333	8536.08333333333	650.303571428571	16928.6071428571	13267.9705882353	39569.3541666667	1693.625	7020.82352941176	211.142857142857
M00169	18787.5333333333	66018.6666666667	11826.1333333333	2636.23076923077	19218.1428571429	42992.5625	8284.25	8196.1875	51408.0714285714	29134.4375	11483.1875	30754.3	37422.1875	63148.3636363636	25823	3934.94117647059	6597.33333333333	78050.3333333333	14614.0666666667	83333.2666666667	9434.94117647059	15212.4375	19328.8	23544.9411764706	23866	63164.3333333333	31111.6666666667	3571.71428571429	50671.5	35185.4705882353	102111.25	5638.08333333333	16850.1176470588	396.714285714286
M00170	9790.36045073333	20186.5314545	6266.46954973333	6343.23394084615	10416.7671131429	13583.2741444375	4433.6058215625	3865.6269328125	18994.3648412143	11234.7139506875	4242.1257885	11734.3042084	13360.5683541875	26589.346628	10633.0053165	1504.43196694118	6913.4701234	27413.4025955833	6311.13552953333	27079.097991	4820.55097917647	5633.669099125	8549.75726213333	10028.8281586471	9135.43193564286	26328.20495775	18898.5650048333	3015.26323142857	16040.5517835714	14627.4582941176	34025.7903131667	3738.19598066667	9214.90656823529	1161.64257035714
M00171	7101.52	25145.5583333333	4244.44666666667	968.930769230769	6722.05714285714	15085.9375	3008.65	2789.41875	16151.5428571429	11045.1	3109.775	9816.02	14553.96875	25283.7545454545	10964.4	1321.92352941176	3303.56	25369.375	4669.10666666667	29297.9	4355.7	4936.2125	6711.74666666667	8151.34117647059	9512.97142857143	20294.7916666667	10866.7	1137.34285714286	18125.7785714286	13676.7705882353	39250.0583333333	2329.66666666667	6934.51764705882	200.478571428571
M00172	14098.25	43448.8333333333	8760.11666666667	1983	14424.6428571429	29045.0625	5888.515625	6170.0625	36899.0892857143	21855	7521.3125	21780.35	27512.328125	47370.8181818182	19491.4285714286	2824.38235294118	4957.6	58562.3125	10375.75	58448.45	6775.91176470588	11105.75	12959.6666666667	17333.2794117647	16940.3035714286	44872.2083333333	23430.375	2606.32142857143	34696.4821428571	26394.1764705882	72383.5416666667	3986.75	12683.4705882353	262.678571428571
M00173	119312.223897667	356672.792865417	82440.2349034667	47954.2594763077	123650.286522714	240007.617162688	53425.3005975625	50376.3150193125	270875.957246286	157606.2565305	60037.92866275	167329.9084859	200711.477111063	379992.539901636	148156.517881214	21145.6161464118	78015.1026082	374032.013389583	81321.2245234667	424989.8420926	71793.5437986471	75948.844462625	108950.346423267	130063.320632118	154828.921078071	352381.6686785	214447.962434167	30681.4813869286	281216.559608071	193777.874151412	555761.143358	48659.5187774167	112909.085258706	10226.6462395
M00174	1253.5944896	637.819875	899.628209266667	310.165489384615	1294.46752642857	2078.3097675	277.3462909375	570.3844200625	4743.04814792857	1189.711878	786.2784655	3137.9001183	1546.235547375	3147.38627281818	445.447449142857	221.975038411765	198.541055066667	6745.09584566667	950.446117066667	4377.47820986667	399.803075470588	1138.7108895	711.028239733333	1413.05158835294	1355.11451864286	5141.94712783333	2342.775756	182.032972928571	1897.31013057143	1573.72611511765	4279.56775566667	337.97427125	419.287504411765	17.9313036428571
M00175	99.1866666666667	333	425.373333333333	47.8	649.457142857143	209.4	107.8	219.175	220.771428571429	168.2375	182.575	638.22	281.5375	105.181818181818	213.542857142857	9.84705882352941	94.8533333333333	423.933333333333	44.7066666666667	137.4	154.529411764706	62.0125	152	298.211764705882	1482.52857142857	410.766666666667	501.766666666667	160.371428571429	705.957142857143	38.3294117647059	141.9	102.25	80.7529411764706	6.37142857142857
M00176	7371.86	17877.9833333333	5338.98	966.653846153846	4884.52857142857	11728.3375	1541.93125	966.45	8512.34285714286	7437.13125	365.1125	6073.53	10122.80625	23908.7272727273	7266.12857142857	663.476470588235	10187.4666666667	5919.01666666667	3783.22	17954.0266666667	5099.52941176471	2802.775	5395.65333333333	5689.93529411765	9877.20714285714	7241.39166666667	8007.6	314.521428571429	14583.7214285714	8990.6	18817.3666666667	2470.34166666667	5851.98823529412	121.464285714286
M00177	0	0	0	0	0	0	0	0	0	0	0	0	3.7666108125	1.21749036363636	0	0.393893941176471	0	1485.43970116667	1.78565253333333	0	0.393893941176471	0.4944625	0	0	0	0.0031645	1434.150714	0	0	0	0	0	4.72672729411765	0
M00178	646195.2	1830568.66666667	446255.733333333	393319.230769231	719392.142857143	1124676.4375	332532.25	277782.625	1344750.71428571	794962.8125	339645.625	803413.6	1053742.5625	1834307.72727273	766036	119628.434207882	480072.733333333	1791507.75	429591.866666667	2140430.73333333	447636.705882353	484498.1875	634244.6	675414.588235294	881240.571428571	1858143.83333333	1371356.5	320458.5	1374425	1021196.29411765	2852359.66666667	469258.916666667	640687.058823529	116133.283985571
M00179	161079.4511846	494727.95907825	111122.2721122	103768.948968462	177384.611569286	288173.464544063	86935.821998625	70310.379207	303949.699051929	202363.21542675	82680.258316125	191048.551857	269479.746836063	511975.890792	200858.739072643	28973.5781278235	129096.767534	733348.02201675	108268.7026338	526698.4200806	118935.724800882	92725.2484855	161069.5805286	160248.920761765	225595.374153643	450814.88492875	636663.3830655	56319.7157991429	349757.959388786	258580.849448471	733330.55542125	86328.0633455	173448.122083235	30943.6803332143
M00183	26867.6003640667	63739.8356151667	19548.4040262667	29194.8601169231	30700.3963301429	35013.54499475	16602.4412756875	11989.0792844375	44850.9632442857	24856.36365875	13072.027967625	27702.7076257	34741.7494001875	67906.4122313636	27419.2747465714	3934.31264005882	29252.8216322	48799.2619593333	14758.2082350667	67294.0314313333	19616.0478518235	11403.193957	25762.6563616	22680.5526052941	37163.5701941429	66555.748223	69732.1943293333	12692.0084486429	45487.6741292857	37098.420661	98867.925201	17616.1040646667	30359.9695442353	8652.04515992857
M00184	0	0	0	0	0	0	0	0	0	0	0	0	4.25390625	1.375	0	0.444852941176471	0	1677.61458333333	2.01666666666667	0	0.444852941176471	0.390625	0	0	0	0	1619.63541666667	0	0	0	0	0	5.33823529411765	0
M00185	7288.53333333333	5243.95833333333	4699.03333333333	21874.8846153846	11914	1496.171875	7049.484375	2545.53125	8487.76785714286	1509.453125	2441.0625	5192.5	3198.15625	11218.0909090909	3428.85714285714	679.029411764706	13180	2752.41666666667	1518.41666666667	2968.38333333333	4341.88235294118	1174.625	6880.46666666667	3439.98529411765	3818.51785714286	23003.625	26783.1666666667	6939.75	3058.625	7281.88235294118	10079	3060.125	13295.3970588235	5332.125
M00186	352.4	4.88888825	4.53333226666667	1.05128169230769	36.7619044285714	2.7916661875	0.624999625	1.8333334375	4.45238114285714	8.83333575	2.08333125	93.46667	6.145834625	3.21212118181818	2.11904714285714	1.43137229411765	10.0222209333333	8.36111116666667	1.5777772	8.88888926666667	6.96078388235294	2.7708345	1.86666686666667	4.86274564705882	20.5714272857143	6.77777833333333	8.9444435	3.76190364285714	15.7380942142857	0.803921294117647	5.72222108333333	56.9722219166667	0.764705705882353	0
M00188	1150.53333333333	1151.16666666667	1448.4	957.692307692308	1677.14285714286	623.1875	462.9375	703.625	1887.5	816.1875	711.8125	1902.3	1131.4375	949.818181818182	708.857142857143	115.235294117647	854.066666666667	1734.75	265.8	564	571.823529411765	413.875	477	1183.29411764706	4636.21428571429	4807.41666666667	2588.66666666667	828.285714285714	2769.71428571429	477	1485.33333333333	623.916666666667	618.411764705882	35.7857142857143
M00189	9040.53333333333	5517.8125	5878.9	20221.6153846154	13703.2142857143	1982.625	6883.09375	2996.796875	7791.91071428571	2385.9375	2912.703125	7331.4	3447.9375	10317.8636363636	3830.23214285714	617.191176470588	12089.1166666667	2779.54166666667	1792.9	3300.31666666667	4007.04411764706	1474.015625	6838.6	4428.57352941176	7692.5	24667.4791666667	23881.2916666667	6190.73214285714	5429.98214285714	6470.86764705882	9653.70833333333	3764.14583333333	12275.8382352941	5555.85714285714
M00190	87.1333333333333	147.666666666667	383.266666666667	538.307692307692	91.7142857142857	91.9791665625	66.2291668125	63.3125	123.928571428571	206.5625	46.854167	152.4	324	69.3636363636364	81.2142857142857	67.8235294117647	611.2	321.416666666667	178.133333333333	75.6666663333333	84.8627417058824	28.37500025	57.7333332666667	235.705882352941	79.4285714285714	458.833333333333	773.333333333333	436.428571428571	1247.28571428571	66.2941176470588	305	247.916666666667	603.529411764706	7.47619042857143
M00191	15.044445	1.47222216666667	25.7777799333333	31.3076923076923	6.80952557142857	9.7916666875	4.64583375	3.166666875	4.02381021428571	6.33333425	6.8333335	9	6.7916673125	8.30303009090909	20.2857186428571	5.82353011764706	3.577779	5.72221983333333	5.04444493333333	3.6888898	3.74509811764706	1.5416664375	6.5333328	2.58823558823529	2.64285735714286	3.97222191666667	77.9444463333333	1.404762	10.0476222142857	3.39215723529412	8.58333383333333	41.5000015	13.6274514117647	0.571428642857143
M00192	0.622222533333333	0.666667	0	2.02564138461538	0	0.083333375	1	1.0833335	0.190476285714286	0	0	0.1333334	2.50000125	0.727273090909091	0	0.176470588235294	0	0	0	0.2	0.156862823529412	0	0	0	1.54761942857143	0.5	0	0	0	0	0	5.9444445	0.156862823529412	0
M00193	50.85	72.4166666666667	141.333333333333	269.076923076923	43.8571428571429	42.265625	28.5625	33.75	53	93	17	92.5	162.1875	43.0909090909091	37.4285714285714	27.3823529411765	295.666666666667	486.583333333333	80.4	14.8666666666667	30.4117647058824	18.0625	25.2	186.352941176471	45.5	147.333333333333	672.5	214.285714285714	625.928571428571	29.5882352941176	154.5	91.25	327.235294117647	2.10714285714286
M00194	1868.8	1244.85	3482.26666666667	5181.43076923077	4338.31428571429	3139.6	2093.225	2108.55	2398.47142857143	1299.2875	1894.5625	2766.3	1326.2875	4031.58181818182	1157.97142857143	295.176470588235	1871.77333333333	595.066666666667	2195.14666666667	718.013333333333	654.129411764706	377.4375	1312.90666666667	1044.43529411765	3685.51428571429	5635.66666666667	10073.8333333333	1378.61428571429	2006.35714285714	813.964705882353	2250.26666666667	4713.81666666667	3769.91764705882	670.885714285714
M00196	57870.1333333333	30839.25	29790.7333333333	90015.3076923077	95318.7142857143	19778.375	35436.8125	22196.4375	40460.5	21741	26141.3125	26340.1	20038.875	68956.3636363636	56587.3571428571	5312.05882352941	57115.0666666667	14730.5	19811.8666666667	18158.7333333333	21784.8823529412	14184	36125.2666666667	60204.1764705882	25684.0714285714	123888.166666667	167614.166666667	35699.6428571429	29750.6428571429	34862	53057.1666666667	75728.5833333333	57999.8235294118	26699.6428571429
M00197	20597.0134732	8926.20868691667	12670.4988858	35796.9125853846	39112.6311078571	8413.739250875	12656.4946591875	7817.837017875	14444.9055593571	6167.37021675	8095.3695911875	11252.9919913	6543.8000108125	25788.228193	17527.0321689286	1776.79892164706	17343.1749847333	4223.42418825	7242.89372866667	5091.0169	6262.34391935294	4385.064168375	10848.1687206667	16694.1167825294	10113.5744229286	42349.6746745833	68648.3951281667	10499.950015	9184.51413485714	9399.87725417647	16266.2578023333	31666.6836971667	23204.6131985882	7774.57979157143
M00198	669.866666666667	820.520833333333	1178.23333333333	401.076923076923	1737.32142857143	1732.09375	670.65625	1310.328125	654.714285714286	1563	1538.15625	614.85	676.859375	1357.95454545455	563.714285714286	157.794117647059	437.466666666667	447.645833333333	1446.48333333333	615.866666666667	215.647058823529	143.484375	545.816666666667	875.661764705882	833.928571428571	1784.22916666667	4143.83333333333	937.589285714286	1923.94642857143	466.294117647059	1336.375	2110.60416666667	736.779411764706	13.8214285714286
M00199	5709.45	5308.3125	5627.55	12470.8269230769	11017.6071428571	5112.140625	5904.984375	5069.34375	6230.57142857143	5470.359375	6197.4375	4218.975	3399.609375	10053.8181818182	3439.66071428571	848.558823529412	8107.8	2556.125	4942.2	3514	3054.08823529412	1204.453125	5780.85	4469.73529411765	4309.66071428571	18375.5625	23540	6127.39285714286	5989.71428571429	5273.07352941176	8906.625	7132.4375	8476.23529411765	3623.78571428571
M00200	0	0.4	0.213333333333333	0.2	0.514285714285714	0.525	0.15	0.6875	0.242857142857143	0.05	0.275	0.84	2.35	0.836363636363636	0.257142857142857	0.376470588235294	0.0533333333333333	0.516666666666667	0.56	0.0533333333333333	1.41176470588235	0.05	0	0	0.757142857142857	0.266666666666667	0.0666666666666667	0.514285714285714	1.81428571428571	0	0.0666666666666667	0.15	3.37647058823529	0.4
M00201	1.45	0.416666666666667	1.66666666666667	6.78846153846154	2.03571428571429	1.265625	0.515625	0.3125	0.482142857142857	1.40625	1.078125	3.075	1.203125	1.11363636363636	4.83928571428571	0.823529411764706	0.533333333333333	1.6875	0.716666666666667	0.533333333333333	2.77941176470588	0.171875	0.516666666666667	0.455882352941176	0.428571428571429	0.9375	11.7916666666667	0.267857142857143	8.53571428571429	0.808823529411765	1.72916666666667	2.6875	10.1470588235294	0.0892857142857143
M00202	905.45	1076.45833333333	1767.5	470.423076923077	2735	2530.046875	962.875	1769.390625	974.107142857143	2156.46875	2205.9375	1009.075	998.625	1705.31818181818	814.482142857143	215.294117647059	428.533333333333	759.270833333333	2153.45	1108.7	438.676470588235	213.03125	780.1	1151.69117647059	973.857142857143	2883.6875	6777.5	1257.42857142857	2545.32142857143	540.970588235294	1889.125	3561.95833333333	1143.5	30.5
M00204	0	0.9375	0.6	0	0.642857142857143	0.90625	0	0.1875	0.232142857142857	0	0.28125	1.5	0.125	0.181818181818182	0.535714285714286	0	0	1.3125	0.15	0	1.44117647058824	0	0	0	0.0714285714285714	0.75	0.458333333333333	0	3.42857142857143	0	0	0	5.88235294117647	0
M00205	8262.2	6830.25	5798.4	23582.5384615385	13674.8571428571	1908.25	8186.0625	3167	9412.14285714286	2298.5	3492	6800.8	4013.4375	12705.0909090909	4292.35714285714	754.588235294118	14540.8666666667	3062.75	1920.13333333333	3491.93333333333	4946.47058823529	1604.625	8498.33333333333	4793.64705882353	8712	27554.5	27385.8333333333	7641.92857142857	4616.71428571429	8239.23529411765	11353.9166666667	3626.16666666667	14155.0588235294	7122.64285714286
M00206	0.35	0.1875	0.9	6.98076923076923	0.642857142857143	0	0.203125	0.703125	0.160714285714286	1.578125	0.703125	0.225	7.59375	1.22727272727273	1.46428571428571	0.661764705882353	0.15	0.9375	2.08333333333333	0.9	1.32352941176471	0.140625	0.6	0.397058823529412	0.160714285714286	0.0208333333333333	10.5	0.553571428571429	0.178571428571429	0.926470588235294	2.8125	2.4375	0.558823529411765	0.160714285714286
M00207	25714.65	22913.6875	23934.7	56999.4230769231	44116.2857142857	17505.46875	24271.921875	18074.296875	27048.0535714286	19263.421875	21655.96875	20813.025	14888.71875	41636.7954545455	16280.5714285714	3329.51470588235	37388.4	11252.75	18250.9	13521.25	13908.5294117647	5087.296875	27042.8	19622.1617647059	22379.3035714286	77520.5625	93966.375	25809.1607142857	26506.5	22839.9705882353	36799.1875	25137.5625	38052.5735294118	16244.625
M00208	14.2	5.44444433333333	16.6444445333333	29	20.1428571428571	11.666666875	5.125	3.6250000625	8.16666685714286	20.5	5.6875	151.1	17.104166875	8.63636363636364	32	9.35294117647059	5.73333333333333	7.25	6.53333333333333	11.7333333333333	9.60784382352941	5.375	4.2	10.4705882352941	6.71428571428571	8.91666658333333	75.1666666666667	2.07142878571429	31.4285714285714	3.82352941176471	10.5	37	21.5882352941176	0.428571428571429
