#FoodID	MCTs01	MCTs03	MCTs04	MCTs05	MCTs06	MCTs07	MCTs08	MCTs09	MCTs10	MCTs11	MCTs12	MCTs13	MCTs14	MCTs15	MCTs16	MCTs18	MCTs19	MCTs20	MCTs21	MCTs22	MCTs23	MCTs24	MCTs25	MCTs26	MCTs27	MCTs28	MCTs29	MCTs31	MCTs32	MCTs33	MCTs34	MCTs35	MCTs36	MCTs37	taxonomy
Tea herbal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	L1_Sugars_Sweets_and_Beverages;L2_Nonalcoholic_beverages;L3_Tea;L4_Tea;L5_Tea_herbal;Tea_herbal
Tea leaf unsweetened	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	L1_Sugars_Sweets_and_Beverages;L2_Nonalcoholic_beverages;L3_Tea;L4_Tea;L5_Tea_leaf;Tea_leaf_unsweetened
Chocolate sweet or dark	0	0	0.0301176470588235	0.187428571428571	0.115764705882353	0.689411764705882	1.85223529411765	0.120470588235294	0	0	0	0.325647058823529	0.361411764705882	0.470588235294118	0.145882352941176	0	0.165647058823529	0.481882352941176	0.421647058823529	0.260235294117647	0	0.115764705882353	0	0.305882352941176	0.572235294117647	0	0.335058823529412	0.722823529411765	0	0	0.253176470588235	0	0	0	L1_Sugars_Sweets_and_Beverages;L2_Sugars_and_sweets;L3_Candies;L4_Candies;L5_Milk_or_white_chocolate;Chocolate_sweet_or_dark
Milk chocolate candy plain	0	0	0	0	0.05	0	0	0	0.0088	0	0	0.037	0	0	0.072	0.06	0.08	0.016	0	0.048	0.04	0.0345	0	0	0	0	0.109	0.022	0.08	0	0	0	0	0	L1_Sugars_Sweets_and_Beverages;L2_Sugars_and_sweets;L3_Candies;L4_Candies;L5_Milk_or_white_chocolate;Milk_chocolate_candy_plain
Reeses Peanut Butter Cup	0.072	0	0.144	0	0	0	0	0.072	0	0	0	0	0	0	0	0	0.200117647058824	0.207529411764706	0	0	0.0444705882352941	0	0	0.072	0	0	0	0	0.103764705882353	0	0.072	0	0	0	L1_Sugars_Sweets_and_Beverages;L2_Sugars_and_sweets;L3_Candies;L4_Candies;L5_Peanut_butter_candy;Reeses_Peanut_Butter_Cup
Jam preserves all flavors	0	0.1155	0	0	0	0	0	0	0	0	0	0	0.0135882352941176	0	0	0.0271764705882353	0	0.0679411764705882	0	0.0815294117647059	0	0	0.0135882352941176	0	0	0	0.0543529411764706	0	0	0.0203823529411765	0	0	0	0	L1_Sugars_Sweets_and_Beverages;L2_Sugars_and_sweets;L3_Jellies_jams_preserves;L4_Jellies_jams_preserves;L5_Preserves;Jam_preserves_all_flavors
Sugar white granulated or lump	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	L1_Sugars_Sweets_and_Beverages;L2_Sugars_and_sweets;L3_Sugars_and_sugarsugar_substitute_blends;L4_Sugars_and_sugarsugar_substitute_blends;L5_Sugar_white;Sugar_white_granulated_or_lump
Honey	0	0.0013125	0	0	0	0.00123529411764706	0	0.00247058823529412	0.00247058823529412	0	0	0	0	0.00741176470588235	0.00617647058823529	0.00741176470588235	0	0.00494117647058824	0.0164705882352941	0	0	0.0370588235294118	0	0	0	0	0	0.0160588235294118	0	0.00494117647058824	0.00988235294117647	0	0	0	L1_Sugars_Sweets_and_Beverages;L2_Sugars_and_sweets;L3_Syrups_honey_molasses_sweet_toppings;L4_Syrups_honey_molasses;L5_Honey;Honey
Maple syrup 100 maple 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	L1_Sugars_Sweets_and_Beverages;L2_Sugars_and_sweets;L3_Syrups_honey_molasses_sweet_toppings;L4_Syrups_honey_molasses;L5_Thin_syrups;Maple_syrup_100_maple_
Water bottled unsweetened	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	L1_Sugars_Sweets_and_Beverages;L2_Water_noncarbonated;L3_Water_bottled;L4_;L5_;Water_bottled_unsweetened
Water tap	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	L1_Sugars_Sweets_and_Beverages;L2_Water_noncarbonated;L3_Water_not_bottled;L4_;L5_;Water_tap
Endive chicory escarole or romaine lettuce raw	0.128558823529412	0.022765625	0.0214264705882353	0	1.19988235294118	0	0.0428529411764706	0.257117647058824	0	0	0	0.128558823529412	0.685647058823529	0.0711176470588235	0	0	0.0571401176470588	0	0.0642794117647059	0.342823529411765	0.0535661764705882	0	0.614228352941177	0	0	0	0.257117647058824	0.0642794117647059	0.0105764705882353	0	0	0	0	0	L1_Vegetables;L2_Darkgreen_vegetables;L3_Darkgreen_leafy_vegetables;L4_Darkgreen_leafy_vegetables;L5_Endive_chicory_escarole_or_romain_lettuce;Endive_chicory_escarole_or_romaine_lettuce_raw
Kale cooked from fresh fat not added in cooking	0	0	0.191176470588235	0	0	0	0	0	0	0	0	0	0.305882352941176	0	2.40882352941176	0	0	0	0	0	0	0	0	0	0	0	0	0.611764705882353	0	0.305882352941176	0.191176470588235	0	0	0.114705882352941	L1_Vegetables;L2_Darkgreen_vegetables;L3_Darkgreen_leafy_vegetables;L4_Darkgreen_leafy_vegetables;L5_Kale;Kale_cooked_from_fresh_fat_not_added_in_cooking
Spinach raw	0	0.0721875	0.0800748235294118	0.691428571428572	0	0.0194117647058824	0.203823529411765	0	0	0	0	0	0.00970588235294118	0	0	0.0194117647058824	0.0452954117647059	0.0776470588235294	0	0.148014705882353	0	0	0	0.116470588235294	0	0	0	0	0.00776470588235294	0.0194117647058824	0	0	0	0.0776470588235294	L1_Vegetables;L2_Darkgreen_vegetables;L3_Darkgreen_leafy_vegetables;L4_Darkgreen_leafy_vegetables;L5_Spinach;Spinach_raw
Broccoli cooked from fresh fat not added in cooking	0	0	0.302823529411765	0	0	0	0	0	0.378529411764706	0	0	0.227117647058824	0	0	0	0	0	0.151411764705882	0.0776470588235294	1.13558823529412	0	0	0	0.302823529411765	0	0	0.0378529411764706	0.570705882352941	0	0	0	0	0	0	L1_Vegetables;L2_Darkgreen_vegetables;L3_Darkgreen_nonleafy_vegetables;L4_Broccoli;L5_;Broccoli_cooked_from_fresh_fat_not_added_in_cooking
Carrots cooked from fresh fat not added in cooking	0	0	0.412941176470588	0	0	0.352941176470588	0	0	0	0	0	0	0.096	0	0	0	0	0	0.0247058823529412	0	0	0	0	0.0395294117647059	0	0	0	0	0	0	0	0	0	0	L1_Vegetables;L2_Deepyellow_vegetables;L3_Carrots;L4_Carrots;L5_Carrots_cooked;Carrots_cooked_from_fresh_fat_not_added_in_cooking
Carrots raw	0.218852941176471	0	0.260441176470588	0	0.145764705882353	0.0296470588235294	0.9905	0.0961470588235294	0.0452941176470588	0	0	0.0329411764705882	0.113235294117647	0.0263529411764706	1.50623529411765	0.0502352941176471	0.767529411764706	0.502352941176471	0.181176470588235	0.331058823529412	0.350823529411765	0	0.0452941176470588	0	0.0251176470588235	0	0	0.118588235294118	0.0566176470588235	0	0.0197647058823529	0	0	0	L1_Vegetables;L2_Deepyellow_vegetables;L3_Carrots;L4_Carrots;L5_Carrots_raw;Carrots_raw
Cucumber pickles dill	0.0452941176470588	0.1395625	0.0431911764705882	0.022	0	0	0	0	0	0	0	0.0181176470588235	0.0181176470588235	0	0	0	0	0.0478823529411765	0	0	0	0	0	0.0271764705882353	0.0626838235294118	0	0.0226470588235294	0	0.00905882352941176	0	0	0	0	0.0271764705882353	L1_Vegetables;L2_Other_vegetables;L3_Olives_pickles_relishes_excluding_tomatoes;L4_;L5_;Cucumber_pickles_dill
Mustard	0.0994852941176471	0.04125	0.0194117647058824	0	0	0	0.121372058823529	0	0	0	0	0.0291176470588235	0.0679411764705882	0	0	0	0.0291176470588235	0	0	0	0	0	0	0	0	0	0	0.100747058823529	0.0388235294117647	0	0.0303308823529412	0	0	0	L1_Vegetables;L2_Other_vegetables;L3_Olives_pickles_relishes_excluding_tomatoes;L4_;L5_;Mustard
Garlic cooked	0	0	0	0.003	0	0.0123529411764706	0	0.00123529411764706	0.0166147058823529	0	0	0.00494117647058824	0.00247058823529412	0.0197647058823529	0	0	0.00988235294117647	0.00512647058823529	0	0.00123529411764706	0	0	0	0	0.0125382352941176	0	0.00370588235294118	0.00741176470588235	0	0	0	0	0.00512647058823529	0.00512647058823529	L1_Vegetables;L2_Other_vegetables;L3_Other_vegetables_cooked;L4_Other_vegetables_cooked;L5_Eggplant_squash_flowers_or_hominy;Garlic_cooked
Onions mature cooked or sauteed from fresh fat added in cooking W VEGETABLE OIL NFS INCLUDE OIL NFS 	0.227294117647059	0.04703125	0	0.04	0	0.0251176470588235	0	0	0	0	0	0.0966617647058823	0	0.0494117647058824	0	0.157088235294118	0	0.0221323529411765	0	0	0	0.297088235294118	0	0	0.0891470588235294	0	0	0	0	0	0	0	0.0442647058823529	0.216588235294118	L1_Vegetables;L2_Other_vegetables;L3_Other_vegetables_cooked;L4_Other_vegetables_cooked;L5_Onions_palm_hearts_or_parsley;Onions_mature_cooked_or_sauteed_from_fresh_fat_added_in_cooking_W_VEGETABLE_OIL_NFS_INCLUDE_OIL_NFS_
Peas green cooked from frozen fat not added in cooking	0.194117647058824	0	0	0	0	0	0	0.258823529411765	0.129411764705882	0	0	0	0.258823529411765	0	2.97647058823529	0	0	0	0	0	0.647058823529412	0	0	0	0	0	0.388235294117647	0	0	0	0	0	0	0	L1_Vegetables;L2_Other_vegetables;L3_Other_vegetables_cooked;L4_Other_vegetables_cooked;L5_Peas_green;Peas_green_cooked_from_frozen_fat_not_added_in_cooking
Celery raw	0.00376470588235294	0.03	0.391529411764706	0	0	0	0.112941176470588	0	0	0	0	0	0	0.0150588235294118	1.02588235294118	0	0	0	0.134117647058824	0.154352941176471	0	0	0.0282352941176471	0	0	0	0	0.188235294117647	0	0	0	0	0	0	L1_Vegetables;L2_Other_vegetables;L3_Other_vegetables_raw;L4_Other_vegetables_raw;L5_;Celery_raw
Cilantro raw	0.0428235294117647	0	0.00247058823529412	0.0044	0	0.00988235294117647	0.00658823529411765	0	0.00988235294117647	0	0	0	0.00329411764705882	0	0	0	0	0.0084	0	0	0	0	0	0	0.00428235294117647	0	0	0	0.00345882352941176	0	0	0	0	0	L1_Vegetables;L2_Other_vegetables;L3_Other_vegetables_raw;L4_Other_vegetables_raw;L5_;Cilantro_raw
Cucumber raw	0.100676470588235	0.00976175	0.0245000588235294	0	0	0	0.00306252941176471	0.121753764705882	0	0	0	0.0118897058823529	0.142444882352941	0.0469411764705882	0.0827647058823529	0.01225	0.0336875294117647	0	0	0.0597212352941176	0.0754558823529412	0	0	0	0.0650588235294118	0	0.0270220588235294	0.115294117647059	0	0	0	0.006125	0	0.0638236470588235	L1_Vegetables;L2_Other_vegetables;L3_Other_vegetables_raw;L4_Other_vegetables_raw;L5_;Cucumber_raw
Lettuce arugula raw	0	0	0.0439228235294118	0	0	0	0.078432	0.0282352941176471	0.0188235294117647	0	0	0	0.0211764705882353	0.0376470588235294	0	0	0	0.0564705882352941	0.0635294117647059	0	0	0.00235294117647059	0.0125496470588235	0	0.0376470588235294	0	0	0.0141176470588235	0.00376470588235294	0	0	0	0	0	L1_Vegetables;L2_Other_vegetables;L3_Other_vegetables_raw;L4_Other_vegetables_raw;L5_;Lettuce_arugula_raw
Lettuce raw	0.0194117647058824	0.06703125	0.0825038823529412	0	0.0388235294117647	0.00352941176470588	0.0194117647058824	0.00970588235294118	0.174705882352941	0	0	0.026274	0.0114705882352941	0	0	0.0764357647058824	0.0129264705882353	0.00485294117647059	0.0339705882352941	0.131029411764706	0.0558088235294118	0.0211764705882353	0	0	0	0	0.0105882352941176	0	0.0203823529411765	0	0.0194117647058824	0.0299117647058824	0.107558823529412	0.0202941176470588	L1_Vegetables;L2_Other_vegetables;L3_Other_vegetables_raw;L4_Other_vegetables_raw;L5_;Lettuce_raw
Mixed salad greens raw	0.0970588235294118	0.1375	0.620102352941176	0	0	0.0647058823529412	0.377455294117647	0	0.0161764705882353	0	0	0.0970588235294118	0.905882352941176	0	0	0	0.291176470588235	0	0.218382352941176	0.145588235294118	0	0	0.129411764705882	0	0	0	0	0.242647058823529	0.187647058823529	0	0.0647058823529412	0	0.0970588235294118	0.323529411764706	L1_Vegetables;L2_Other_vegetables;L3_Other_vegetables_raw;L4_Other_vegetables_raw;L5_;Mixed_salad_greens_raw
Onions mature raw	0	0.193375	0.028	0.0485714285714286	0.147	0.04	0.2335	0	0	0	0	0.136	0.137008	0	0	0.0176	0.445008	0.04	0	0.112512	0.014	0	0	0	0	0.0425	0	0.02	0	0	0	0.014	0	0.068	L1_Vegetables;L2_Other_vegetables;L3_Other_vegetables_raw;L4_Other_vegetables_raw;L5_;Onions_mature_raw
Pepper sweet green raw	0	0	0.251437529411765	0	0.018625	0	0.78225	0	0	0	0	0.0185	0.359562529411765	0	0	0.111	0	0	0	0.216788705882353	0.02975	0	0	0	0	0	0	0	0	0	0.07	0	0	0	L1_Vegetables;L2_Other_vegetables;L3_Other_vegetables_raw;L4_Other_vegetables_raw;L5_;Pepper_sweet_green_raw
Salsa red commercially prepared	0.0824161176470588	0.07003125	0.290911764705882	0	0	0.0906682941176471	0	0	0.197788117647059	0	0	0.0164779411764706	0.108291176470588	0	0.889808823529412	0	0.0329558823529412	0	0.0565411764705882	0.0494866470588235	0.303551470588235	0	0.186662117647059	0.131823529411765	0.185012470588235	0	0	0.131849941176471	0.333264705882353	0	0.00825217647058824	0	0.0659117647058824	0	L1_Vegetables;L2_Tomatoes_and_tomato_mixtures;L3_Tomato_sauces;L4_Tomato_sauces;L5_Chili_sauce_or_salsa;Salsa_red_commercially_prepared
Spaghetti sauce meatless	0.0340147058823529	0	0	0.0826071428571429	0	0	0	0	0	0	0	0.0340147058823529	0	0	0.340147058823529	0	0.238102941176471	0	0	0.340147058823529	0.0680294117647059	0	0	0.0680294117647059	0.0170073529411765	0	0	0	0	0	0	0	0	0	L1_Vegetables;L2_Tomatoes_and_tomato_mixtures;L3_Tomato_sauces;L4_Tomato_sauces;L5_Spaghetti_sauce;Spaghetti_sauce_meatless
Tomato catsup	0.0357374117647059	0	0	0.0192857142857143	0	0	0.00794117647058824	0.00794117647058824	0	0	0	0.00529411764705882	0.00529411764705882	0	0	0.00264705882352941	0.00617647058823529	0	0	0.0291176470588235	0	0	0.00352941176470588	0.00494117647058824	0	0	0	0	0.0105882352941176	0.0132352941176471	0	0.0238235294117647	0.00794117647058824	0	L1_Vegetables;L2_Tomatoes_and_tomato_mixtures;L3_Tomato_sauces;L4_Tomato_sauces;L5_Tomato_catsup;Tomato_catsup
Tomatoes cooked from fresh NS as to method	0	0	0	0	0	0.0228529411764706	0	0	0	0	0	0	0.0675294117647059	0	0	0.0914117647058824	0	0.0494117647058823	0	0.0625882352941177	0	0.0918235294117647	0	0	0.0741176470588235	0	0.0123529411764706	0	0	0	0	0.170882352941176	0	0.0207941176470588	L1_Vegetables;L2_Tomatoes_and_tomato_mixtures;L3_Tomatoes_cooked;L4_Tomatoes_cooked;L5_Tomatoes_cooked_NS;Tomatoes_cooked_from_fresh_NS_as_to_method
Tomatoes raw	0.0238235294117647	0.1265625	0.331418117647059	0	0	0	0.391411764705882	0.240220588235294	0.105882352941176	0	0	0.0427941176470588	0.449073529411765	0	0	0.348	0.169058823529412	0.0423529411764706	0.0476470588235294	0.222132352941176	0.193023529411765	0	0.0262941176470588	0	0.3444	0.0675	0.123529411764706	0	0.0714705882352941	0	0	0.0705882352941176	0.0988235294117647	0	L1_Vegetables;L2_Tomatoes_and_tomato_mixtures;L3_Tomatoes_raw;L4_Tomatoes_raw;L5_Tomatoes_raw;Tomatoes_raw
White potato chips regular cut	0	0.1375	0.0970588235294118	0.314285714285714	0	0.289882352941176	0.533176470588235	0	0.0465882352941177	0	0	0	0	0	0	0	0	0	0	0.0724705882352941	0.0724705882352941	0	0	0.564235294117647	0	0	0	0	0	0.161764705882353	0.0465882352941177	0.0647058823529412	0.0957647058823529	0	L1_Vegetables;L2_White_potatoes_and_Puerto_Rican_starchy_vegetables;L3_White_potatoes_chips_and_sticks;L4_White_potatoes_chips_and_sticks;L5_White_potato_chips;White_potato_chips_regular_cut
