#FoodID	MCTs01	MCTs03	MCTs04	MCTs06	MCTs07	MCTs08	MCTs09	MCTs10	MCTs13	MCTs14	MCTs15	MCTs16	MCTs18	MCTs19	MCTs20	MCTs21	MCTs22	MCTs23	MCTs24	MCTs25	MCTs26	MCTs27	MCTs28	MCTs29	MCTs31	MCTs32	MCTs33	MCTs34	MCTs35	MCTs36	MCTs37	taxonomy
Milk cows fluid lactose reduced nonfat	0	0	0	0	0	0	193	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	L1_Milk_and_Milk_Products;L2_Milks_and_milk_drinks;L3_Milk_fluid;L4_;L5_;Milk_cows_fluid_lactose_reduced_nonfat
Milk cows fluid skim or nonfat 0 5 or less butterfat	255	0	0	0	0	0	0	0	317	0	0	140	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	4	L1_Milk_and_Milk_Products;L2_Milks_and_milk_drinks;L3_Milk_fluid;L4_;L5_;Milk_cows_fluid_skim_or_nonfat_0_5_or_less_butterfat
Milk cows fluid whole	0	0	0	72	0	343	0	0	0	0	0	0	0	0	0	0	0	0	202	0	0	0	0	257	6	0	0	41	455	0	0	L1_Milk_and_Milk_Products;L2_Milks_and_milk_drinks;L3_Milk_fluid;L4_;L5_;Milk_cows_fluid_whole
Milk NFS	0	0	5	102	0	0	0	0	0	0	0	26	0	0	0	0	0	0	0	0	0	5	0	0	24	0	0	14	0	2	9	L1_Milk_and_Milk_Products;L2_Milks_and_milk_drinks;L3_Milk_fluid;L4_;L5_;Milk_NFS
Yogurt frozen flavors other than chocolate lowfat milk	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	L1_Milk_and_Milk_Products;L2_Milks_and_milk_drinks;L3_Yogurt;L4_;L5_;Yogurt_frozen_flavors_other_than_chocolate_lowfat_milk
Yogurt frozen NS as to flavor NS as to type of milk	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	L1_Milk_and_Milk_Products;L2_Milks_and_milk_drinks;L3_Yogurt;L4_;L5_;Yogurt_frozen_NS_as_to_flavor_NS_as_to_type_of_milk
Yogurt fruit variety lowfat milk	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	8	0	0	0	0	12	13	10	0	0	0	0	0	0	0	L1_Milk_and_Milk_Products;L2_Milks_and_milk_drinks;L3_Yogurt;L4_;L5_;Yogurt_fruit_variety_lowfat_milk
Yogurt fruit variety lowfat milk sweetened with low calorie sweetener	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	L1_Milk_and_Milk_Products;L2_Milks_and_milk_drinks;L3_Yogurt;L4_;L5_;Yogurt_fruit_variety_lowfat_milk_sweetened_with_low_calorie_sweetener
Yogurt fruit variety nonfat milk	0	0	17	0	0	0	32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	L1_Milk_and_Milk_Products;L2_Milks_and_milk_drinks;L3_Yogurt;L4_;L5_;Yogurt_fruit_variety_nonfat_milk
Yogurt fruit variety nonfat milk sweetened with low calorie sweetener	59	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	L1_Milk_and_Milk_Products;L2_Milks_and_milk_drinks;L3_Yogurt;L4_;L5_;Yogurt_fruit_variety_nonfat_milk_sweetened_with_low_calorie_sweetener
Yogurt fruit variety whole milk	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	18	21	0	32	0	28	0	0	0	0	0	0	0	L1_Milk_and_Milk_Products;L2_Milks_and_milk_drinks;L3_Yogurt;L4_;L5_;Yogurt_fruit_variety_whole_milk
Yogurt plain lowfat milk	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	L1_Milk_and_Milk_Products;L2_Milks_and_milk_drinks;L3_Yogurt;L4_;L5_;Yogurt_plain_lowfat_milk
Yogurt plain nonfat milk	0	6	0	0	0	0	0	0	0	0	0	62	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	L1_Milk_and_Milk_Products;L2_Milks_and_milk_drinks;L3_Yogurt;L4_;L5_;Yogurt_plain_nonfat_milk
Yogurt plain whole milk	0	0	0	0	0	213	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	4	L1_Milk_and_Milk_Products;L2_Milks_and_milk_drinks;L3_Yogurt;L4_;L5_;Yogurt_plain_whole_milk
Yogurt vanilla lemon maple or coffee flavor lowfat milk	0	0	0	0	0	0	0	0	0	0	0	0	12	7	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	L1_Milk_and_Milk_Products;L2_Milks_and_milk_drinks;L3_Yogurt;L4_;L5_;Yogurt_vanilla_lemon_maple_or_coffee_flavor_lowfat_milk
Yogurt vanilla lemon maple or coffee flavor nonfat milk	0	0	0	0	0	0	0	0	0	0	0	0	41	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	L1_Milk_and_Milk_Products;L2_Milks_and_milk_drinks;L3_Yogurt;L4_;L5_;Yogurt_vanilla_lemon_maple_or_coffee_flavor_nonfat_milk
Yogurt vanilla lemon or coffee flavor whole milk	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	27	0	0	0	0	0	0	0	0	0	0	0	L1_Milk_and_Milk_Products;L2_Milks_and_milk_drinks;L3_Yogurt;L4_;L5_;Yogurt_vanilla_lemon_or_coffee_flavor_whole_milk
