#FoodID	MCTs01	MCTs03	MCTs04	MCTs05	MCTs06	MCTs07	MCTs08	MCTs09	MCTs10	MCTs13	MCTs14	MCTs15	MCTs16	MCTs18	MCTs19	MCTs20	MCTs21	MCTs22	MCTs23	MCTs24	MCTs25	MCTs26	MCTs27	MCTs28	MCTs29	MCTs31	MCTs32	MCTs33	MCTs34	MCTs35	MCTs36	MCTs37	taxonomy
Milk cows fluid whole	0	0	0	0	3.51386911764706	0	31.6887105882353	0	0	0	0	0	0	0	0	0	0	0	0	22.2332082352941	2.55554117647059	0	0	0	23.8517176470588	0.851847058823529	0	0	5.32404411764706	33.6479588235294	0	0	L1_Milk_and_Milk_Products;L2_Milks_and_milk_drinks;L3_Milk_fluid;L4_Milk_fluid_cow_goat_buttermilk;L5_;Milk_cows_fluid_whole
Yogurt fruit variety whole milk	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.424	4.52265882352941	5.57555294117647	0	7.52978823529412	0	5.43197647058823	0	0	0	0	0	0	0	L1_Milk_and_Milk_Products;L2_Milks_and_milk_drinks;L3_Yogurt;L4_Yogurt_fruit_variety;L5_;Yogurt_fruit_variety_whole_milk
Beer	12.1451294117647	2.412	3.06465882352941	22.0525714285714	11.9181176470588	6.46983529411765	3.46192941176471	0	15.1530352941176	3.80244705882353	28.3764705882353	0.681035294117647	0	9.98851764705882	0	15.6638117647059	0	0	17.0258823529412	0	10.7830588235294	37.1731764705882	0	0	0	7.37788235294118	0	6.38470588235294	0	0	0	4.54023529411765	L1_Sugars_Sweets_and_Beverages;L2_Alcoholic_beverages;L3_Beers_and_ales;L4_;L5_;Beer
Wine table red	7.19622070588235	0	1.16821764705882	0	1.40186117647059	0.934574117647059	0	1.16821764705882	2.80372235294118	9.81302823529412	2.05606305882353	0	0	1.40186117647059	0	9.81302823529412	0.934574117647059	0	4.78969235294118	0	0	0	0.280372235294118	0	0	2.66353623529412	0	2.61680752941176	7.05603458823529	0	0	0	L1_Sugars_Sweets_and_Beverages;L2_Alcoholic_beverages;L3_Wines;L4_;L5_;Wine_table_red
Wine table white	0	0	0	0	0	3.95405788235294	0	0.545387294117647	0.727183058823529	0	0.681734117647059	0.227244705882353	0	1.90885552941176	0	4.54489411764706	1.36346823529412	0	1.63616188235294	0	0	0.908978823529412	0	0	0	2.72693647058824	0	2.09065129411765	8.63529882352941	0	0	0	L1_Sugars_Sweets_and_Beverages;L2_Alcoholic_beverages;L3_Wines;L4_;L5_;Wine_table_white
Coffee made from ground regular	5.58249035294117	0	0.818043000000008	1.49606857142858	0.892178823529408	0.756227764705879	0	2.61705788235295	1.97553882352941	1.04512376470588	4.54373929411766	3.66430588235294	0.322883764705881	4.38229741176469	0.101963294117646	1.66964894117648	1.14708705882353	0	2.78912094117647	0.161441882352941	0.577792000000002	2.31966494117647	1.14708705882353	0	0	2.63405176470588	0	1.2044414117647	0.0849694117647059	0	3.02915952941177	0	L1_Sugars_Sweets_and_Beverages;L2_Nonalcoholic_beverages;L3_Coffee;L4_Coffee;L5_Coffee_from_ground;Coffee_made_from_ground_regular
Carbonated water unsweetened	0	0.022199999999998	0.0309929411764709	0	0	0	0	0.0208941176470569	0	0.139990588235283	0	0	0	0	0	0	0.0626823529411708	0.0417882352941139	0.00696470588235341	0	0	0	0	0	0	0.313411764705854	0.459670588235252	0	0	0	0	0	L1_Sugars_Sweets_and_Beverages;L2_Nonalcoholic_beverages;L3_Soft_drinks_carbonated;L4_Carbonated_soft_drinks;L5_;Carbonated_water_unsweetened
Soft drink cola type sugar free	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.19222588235294	0.608715294117644	0	0.09611294117647	0	0	0	0	0.0384451764705886	0	0	0.278727529411764	0.416489411764707	L1_Sugars_Sweets_and_Beverages;L2_Nonalcoholic_beverages;L3_Soft_drinks_carbonated;L4_Carbonated_soft_drinks;L5_;Soft_drink_cola_type_sugar_free
Tea herbal	0	0	0	0	0	0.583990588235297	0.0731294117647059	0.169242352941176	0	0	0	0.591303529411772	0.512950588235301	0	0	0.435642352941172	0.877552941176493	0.0835764705882377	0	0	0	0	0.0762635294117632	0	0	0.240282352941177	0	0	3.0192	0	0	0	L1_Sugars_Sweets_and_Beverages;L2_Nonalcoholic_beverages;L3_Tea;L4_Tea;L5_Tea_herbal;Tea_herbal
Tea leaf unsweetened	0.0835764705882377	0	0	0	0	0.109694117647062	0.158795294117651	0.493101176470591	0	0.0835764705882378	0.17551058823529	0.167152941176472	0.559962352941173	0	0.050145882352942	1.34558117647057	0	0	0	0.123275294117647	0.167152941176475	0	0	0	0	0.0835764705882377	0	0	0	0.762635294117658	0	0	L1_Sugars_Sweets_and_Beverages;L2_Nonalcoholic_beverages;L3_Tea;L4_Tea;L5_Tea_leaf;Tea_leaf_unsweetened
Chocolate sweet or dark	0	0	0.467058823529412	2.90660714285714	1.79525735294118	10.6912682941176	28.7241176470588	1.86823529411765	0	5.05007341176471	5.60470588235294	7.29779411764706	2.26231617647059	0	2.56882352941176	7.47294117647059	6.53882352941176	4.03568011764706	0	1.79525735294118	0	4.74356617647059	8.87411764705882	0	5.19602941176471	11.2094117647059	0	0	3.92621323529412	0	0	0	L1_Sugars_Sweets_and_Beverages;L2_Sugars_and_sweets;L3_Candies;L4_Candies;L5_Milk_or_white_chocolate;Chocolate_sweet_or_dark
Milk chocolate candy plain	0	0	0	0	1.44852941176471	0	0	0	0.254941176470588	1.07191176470588	0	0	2.08588235294118	1.73823529411765	2.31764705882353	0.463529411764706	0	1.39058823529412	1.15882352941176	0.999485294117647	0	0	0	0	3.15779411764706	0.637352941176471	2.31764705882353	0	0	0	0	0	L1_Sugars_Sweets_and_Beverages;L2_Sugars_and_sweets;L3_Candies;L4_Candies;L5_Milk_or_white_chocolate;Milk_chocolate_candy_plain
Reeses Peanut Butter Cup	1.9712	0	3.9424	0	0	0	0	1.9712	0	0	0	0	0	0	5.47877647058824	5.68169411764706	0	0	1.21750588235294	0	0	1.9712	0	0	0	0	2.84084705882353	0	1.9712	0	0	0	L1_Sugars_Sweets_and_Beverages;L2_Sugars_and_sweets;L3_Candies;L4_Candies;L5_Peanut_butter_candy;Reeses_Peanut_Butter_Cup
Jam preserves all flavors	0	7.30065	0	0	0	0	0	0	0	0	0.8589	0	0	1.7178	0	4.2945	0	5.1534	0	0	0.8589	0	0	0	3.4356	0	0	1.28835	0	0	0	0	L1_Sugars_Sweets_and_Beverages;L2_Sugars_and_sweets;L3_Jellies_jams_preserves;L4_Jellies_jams_preserves;L5_Preserves;Jam_preserves_all_flavors
Sugar white granulated or lump	0.338167647058824	0	0	0	0	0	0	0	0	0	0.0823364705882353	0	0	0	0	0.494018823529412	0	0	0.494018823529412	0.494018823529412	0	0	0.988037647058824	0	0	0	1.97607529411765	0.988037647058824	0	0	5.14602941176471	0	L1_Sugars_Sweets_and_Beverages;L2_Sugars_and_sweets;L3_Sugars_and_sugarsugar_substitute_blends;L4_Sugars_and_sugarsugar_substitute_blends;L5_Sugar_white;Sugar_white_granulated_or_lump
Honey	0	0.54403125	0	0	0	0.512029411764706	0	1.02405882352941	1.02405882352941	0	0	3.07217647058824	2.56014705882353	3.07217647058824	0	2.04811764705882	6.82705882352941	0	0	15.3608823529412	0	0	0	0	0	6.65638235294118	0	2.04811764705882	4.09623529411765	0	0	0	L1_Sugars_Sweets_and_Beverages;L2_Sugars_and_sweets;L3_Syrups_honey_molasses_sweet_toppings;L4_Syrups_honey_molasses;L5_Honey;Honey
Maple syrup 100 maple 	0	2.9579375	0	0	0	2.38623529411765	1.59082352941176	0	0	0	0	1.59082352941176	1.59082352941176	0	0	3.97705882352941	0	0	3.97705882352941	0	0	0	0	0	0	1.59082352941176	0	5.51816911764706	0.795411764705882	0	0	0	L1_Sugars_Sweets_and_Beverages;L2_Sugars_and_sweets;L3_Syrups_honey_molasses_sweet_toppings;L4_Syrups_honey_molasses;L5_Thin_syrups;Maple_syrup_100_maple_
Water bottled unsweetened	0.0295303529411779	0	0.133718941176501	0	0	0	0.00588517647058912	0	0	0.00941629411764546	0	0	0	0.0449362941176532	0	0.175649882352938	0	0.00990729411764633	0.00529664705882236	0	0	0.00588517647058912	0.0186375294117616	0.00295999999999985	0.0199225294117582	0.207495999999962	0.29812423529416	0	0	0.00417882352941072	0.00167152941176596	0.0231228235294071	L1_Sugars_Sweets_and_Beverages;L2_Water_noncarbonated;L3_Water_bottled;L4_;L5_;Water_bottled_unsweetened
Water tap	1.85261176470584	2.20445999999989	0.0898447058823622	0.22665142857144	0.167152941176476	3.01920000000002	0.0654682352941169	1.42275011764704	0.683237647058784	0.27893647058822	0.357185647058813	0.153223529411762	0.195011764705896	1.13855529411766	2.71835952941176	0.367736470588229	0.923171764705927	1.13246117647057	0.901546352941171	1.20280470588233	1.31284705882354	1.24145882352943	0.697306352941182	0.0148000000000011	0.0362164705882352	0.0814870588235238	0.0139294117647069	0.995952941176524	0.0936752941176619	0.285100235294128	0.161581176470594	0.982197647058797	L1_Sugars_Sweets_and_Beverages;L2_Water_noncarbonated;L3_Water_not_bottled;L4_;L5_;Water_tap
Endive chicory escarole or romaine lettuce raw	0.270802941176471	0.047954625	0.0451338235294118	0	2.52749411764706	0	0.0902676470588235	0.541605882352941	0	0.270802941176471	1.44428235294118	0.149805882352941	0	0	0.120362882352941	0	0.135401470588235	0.722141176470588	0.112834529411765	0	1.29384229411765	0	0	0	0.541605882352941	0.135401470588235	0.0222788235294118	0	0	0	0	0	L1_Vegetables;L2_Darkgreen_vegetables;L3_Darkgreen_leafy_vegetables;L4_Darkgreen_leafy_vegetables;L5_Endive_chicory_escarole_or_romain_lettuce;Endive_chicory_escarole_or_romaine_lettuce_raw
Kale cooked from fresh fat not added in cooking	0	0	0.905220588235294	0	0	0	0	0	0	0	1.44835294117647	0	11.4057794117647	0	0	0	0	0	0	0	0	0	0	0	0	2.89670588235294	0	1.44835294117647	0.905220588235294	0	0	0.543132352941176	L1_Vegetables;L2_Darkgreen_vegetables;L3_Darkgreen_leafy_vegetables;L4_Darkgreen_leafy_vegetables;L5_Kale;Kale_cooked_from_fresh_fat_not_added_in_cooking
Spinach raw	0	0.2821875	0.313019764705882	2.70285714285714	0	0.0758823529411765	0.796764705882353	0	0	0	0.0379411764705882	0	0	0.0758823529411765	0.177063882352941	0.303529411764706	0	0.578602941176471	0	0	0	0.455294117647059	0	0	0	0	0.0303529411764706	0.0758823529411765	0	0	0	0.303529411764706	L1_Vegetables;L2_Darkgreen_vegetables;L3_Darkgreen_leafy_vegetables;L4_Darkgreen_leafy_vegetables;L5_Spinach;Spinach_raw
Broccoli cooked from fresh fat not added in cooking	0	0	1.03694117647059	0	0	0	0	0	1.29617647058824	0.777705882352941	0	0	0	0	0	0.518470588235293	0.265882352941176	3.88852941176471	0	0	0	1.03694117647059	0	0	0.129617647058824	1.95423529411765	0	0	0	0	0	0	L1_Vegetables;L2_Darkgreen_vegetables;L3_Darkgreen_nonleafy_vegetables;L4_Broccoli;L5_;Broccoli_cooked_from_fresh_fat_not_added_in_cooking
Carrots cooked from fresh fat not added in cooking	0	0	1.42877647058824	0	0	1.22117647058824	0	0	0	0	0.33216	0	0	0	0	0	0.0854823529411765	0	0	0	0	0.136771764705882	0	0	0	0	0	0	0	0	0	0	L1_Vegetables;L2_Deepyellow_vegetables;L3_Carrots;L4_Carrots;L5_Carrots_cooked;Carrots_cooked_from_fresh_fat_not_added_in_cooking
Carrots raw	0.915274235294118	0	1.08920217647059	0	0.609608823529412	0.123988235294118	4.14241247058824	0.402100647058824	0.189426470588235	0.137764705882353	0.473566176470588	0.110211764705882	6.29929117647059	0.210091176470588	3.20991764705882	2.10091176470588	0.757705823529412	1.38453523529412	1.46719411764706	0	0.189426470588235	0	0.105045588235294	0	0	0.495952941176471	0.236783058823529	0	0.0826588235294118	0	0	0	L1_Vegetables;L2_Deepyellow_vegetables;L3_Carrots;L4_Carrots;L5_Carrots_raw;Carrots_raw
Cucumber pickles dill	0.233470588235294	0.71938125	0.222630882352941	0.1134	0	0	0	0	0	0.0933882352941176	0.0933882352941175	0	0	0	0	0.246811764705883	0	0	0	0	0	0.140082352941176	0.323106588235294	0	0.116735294117647	0	0.0466941176470588	0	0	0	0	0.140082352941176	L1_Vegetables;L2_Other_vegetables;L3_Olives_pickles_relishes_excluding_tomatoes;L4_;L5_;Cucumber_pickles_dill
Mustard	0.523051411764706	0.216875	0.102058823529412	0	0	0	0.638122764705882	0	0	0.153088235294118	0.357205882352941	0	0	0	0.153088235294118	0	0	0	0	0	0	0	0	0	0	0.529685294117647	0.204117647058824	0	0.159466882352941	0	0	0	L1_Vegetables;L2_Other_vegetables;L3_Olives_pickles_relishes_excluding_tomatoes;L4_;L5_;Mustard
Garlic cooked	0	0	0	0.0591714285714286	0	0.243647058823529	0	0.0243647058823529	0.327705294117647	0.0974588235294118	0.0487294117647059	0.389835294117647	0	0	0.194917647058824	0.101113529411765	0	0.0243647058823529	0	0	0	0	0.247301764705882	0	0.0730941176470588	0.146188235294118	0	0	0	0	0.101113529411765	0.101113529411765	L1_Vegetables;L2_Other_vegetables;L3_Other_vegetables_cooked;L4_Other_vegetables_cooked;L5_Eggplant_squash_flowers_or_hominy;Garlic_cooked
Onions mature cooked or sauteed from fresh fat added in cooking W VEGETABLE OIL NFS INCLUDE OIL NFS 	2.33463529411765	0.483078125	0	0.410857142857143	0	0.257994117647059	0	0	0	0.992854411764706	0	0.507529411764706	0	1.61352058823529	0	0.227330882352941	0	0	0	3.05152058823529	0	0	0.915667647058824	0	0	0	0	0	0	0	0.454661764705882	2.22467058823529	L1_Vegetables;L2_Other_vegetables;L3_Other_vegetables_cooked;L4_Other_vegetables_cooked;L5_Onions_palm_hearts_or_parsley;Onions_mature_cooked_or_sauteed_from_fresh_fat_added_in_cooking_W_VEGETABLE_OIL_NFS_INCLUDE_OIL_NFS_
Peas green cooked from frozen fat not added in cooking	0.739411764705882	0	0	0	0	0	0	0.985882352941177	0.492941176470588	0	0.985882352941177	0	11.3376470588235	0	0	0	0	0	2.46470588235294	0	0	0	0	0	1.47882352941176	0	0	0	0	0	0	0	L1_Vegetables;L2_Other_vegetables;L3_Other_vegetables_cooked;L4_Other_vegetables_cooked;L5_Peas_green;Peas_green_cooked_from_frozen_fat_not_added_in_cooking
Celery raw	0.0107529411764706	0.0856874999999999	1.11830588235294	0	0	0	0.322588235294118	0	0	0	0	0.0430117647058823	2.93017647058824	0	0	0	0.383073529411765	0.440870588235295	0	0	0.0806470588235294	0	0	0	0	0.537647058823529	0	0	0	0	0	0	L1_Vegetables;L2_Other_vegetables;L3_Other_vegetables_raw;L4_Other_vegetables_raw;L5_;Celery_raw
Cilantro raw	0.119141176470588	0	0.00687347058823529	0.0122414285714286	0	0.0274941176470588	0.0183294117647059	0	0.0274941176470588	0	0.00916470588235294	0	0	0	0	0.02337	0	0	0	0	0	0	0.0119141176470588	0	0	0	0.00962294117647059	0	0	0	0	0	L1_Vegetables;L2_Other_vegetables;L3_Other_vegetables_raw;L4_Other_vegetables_raw;L5_;Cilantro_raw
Cucumber raw	0.470302941176471	0.0456011875	0.11445	0	0	0	0.0143062352941176	0.568763588235294	0	0.0555418823529412	0.665420823529412	0.219282352941176	0.386629411764706	0.057225	0.157368764705882	0	0	0.278983235294118	0.352486764705882	0	0	0	0.303917647058823	0	0.126231588235294	0.538588235294118	0	0	0	0.0286124705882353	0	0.298146941176471	L1_Vegetables;L2_Other_vegetables;L3_Other_vegetables_raw;L4_Other_vegetables_raw;L5_;Cucumber_raw
Lettuce arugula raw	0	0	0.227575176470588	0	0	0	0.406375823529412	0.146294117647059	0.0975294117647059	0	0.109720588235294	0.195058823529412	0	0	0	0.292588235294118	0.329161764705882	0	0	0.0121911764705882	0.0650228823529412	0	0.195058823529412	0	0	0.0731470588235294	0.0195058823529412	0	0	0	0	0	L1_Vegetables;L2_Other_vegetables;L3_Other_vegetables_raw;L4_Other_vegetables_raw;L5_;Lettuce_arugula_raw
Lettuce raw	0.0705294117647059	0.243546875	0.299764058823529	0	0.141058823529412	0.0128235294117647	0.0705294117647059	0.0352647058823529	0.634764705882354	0.0954621764705883	0.0416764705882353	0	0	0.277716588235294	0.0469661764705882	0.0176323529411765	0.123426470588235	0.476073529411765	0.202772058823529	0.0769411764705882	0	0	0	0	0.0384705882352941	0	0.0740558823529411	0	0.0705294117647059	0.108679411764706	0.390797058823529	0.0737352941176471	L1_Vegetables;L2_Other_vegetables;L3_Other_vegetables_raw;L4_Other_vegetables_raw;L5_;Lettuce_raw
Mixed salad greens raw	0.287294117647059	0.407	1.83550294117647	0	0	0.191529411764706	1.11726764705882	0	0.0478823529411765	0.287294117647059	2.68141176470588	0	0	0	0.861882352941176	0	0.646411764705882	0.430941176470588	0	0	0.383058823529412	0	0	0	0	0.718235294117647	0.555435294117646	0	0.191529411764706	0	0.287294117647059	0.957647058823529	L1_Vegetables;L2_Other_vegetables;L3_Other_vegetables_raw;L4_Other_vegetables_raw;L5_;Mixed_salad_greens_raw
Onions mature raw	0	1.2387375	0.179364705882353	0.311142857142857	0.941664705882353	0.256235294117647	1.49577352941176	0	0	0.8712	0.877657117647059	0	0	0.112743529411765	2.85066888235294	0.256235294117647	0	0.720738588235294	0.0896823529411765	0	0	0	0	0.27225	0	0.128117647058824	0	0	0	0.0896823529411765	0	0.4356	L1_Vegetables;L2_Other_vegetables;L3_Other_vegetables_raw;L4_Other_vegetables_raw;L5_;Onions_mature_raw
Pepper sweet green raw	0	0	0.903695941176471	0	0.0669404117647059	0	2.81149852941177	0	0	0.0664911764705882	1.29230988235294	0	0	0.398947058823529	0	0	0	0.779164058823529	0.106925	0	0	0	0	0	0	0	0	0	0.251588235294118	0	0	0	L1_Vegetables;L2_Other_vegetables;L3_Other_vegetables_raw;L4_Other_vegetables_raw;L5_;Pepper_sweet_green_raw
Salsa red commercially prepared	0.49541205882353	0.420965625	1.74870294117647	0	0	0.545016588235294	0	0	1.18892564705882	0.0990507058823529	0.650950294117647	0	5.34873947058824	0	0.198101470588235	0	0.339875294117647	0.29746905882353	1.82468158823529	0	1.12204670588235	0.792405882352941	1.11213047058824	0	0	0.792564294117647	2.00329105882353	0	0.0496045882352942	0	0.396202941176471	0	L1_Vegetables;L2_Tomatoes_and_tomato_mixtures;L3_Tomato_sauces;L4_Tomato_sauces;L5_Chili_sauce_or_salsa;Salsa_red_commercially_prepared
Spaghetti sauce meatless	0.238291882352941	0	0	0.578708857142857	0	0	0	0	0	0.238291882352941	0	0	2.38291905882353	0	1.66804335294118	0	0	2.38291911764706	0.476583823529412	0	0	0.476583823529412	0.119145941176471	0	0	0	0	0	0	0	0	0	L1_Vegetables;L2_Tomatoes_and_tomato_mixtures;L3_Tomato_sauces;L4_Tomato_sauces;L5_Spaghetti_sauce;Spaghetti_sauce_meatless
Tomato catsup	3.67023217647059	0	0	1.98064285714286	0	0	0.815558823529412	0.815558823529412	0	0.543705882352941	0.543705882352941	0	0	0.271852941176471	0.634323529411765	0	0	2.99038235294118	0	0	0.362470588235294	0.507458823529412	0	0	0	0	1.08741176470588	1.35926470588235	0	2.44667647058824	0.815558823529412	0	L1_Vegetables;L2_Tomatoes_and_tomato_mixtures;L3_Tomato_sauces;L4_Tomato_sauces;L5_Tomato_catsup;Tomato_catsup
Tomatoes cooked from fresh NS as to method	0	0	0	0	0	0.197188235294118	0	0	0	0	0.582682352941176	0	0	0.788752941176471	0	0.426352941176471	0	0.54004705882353	0	0.792305882352942	0	0	0.639529411764706	0	0.106588235294118	0	0	0	0	1.47447058823529	0	0.179423529411765	L1_Vegetables;L2_Tomatoes_and_tomato_mixtures;L3_Tomatoes_cooked;L4_Tomatoes_cooked;L5_Tomatoes_cooked_NS;Tomatoes_cooked_from_fresh_NS_as_to_method
Tomatoes raw	0.108794117647059	0.57796875	1.51347605882353	0	0	0	1.78744705882353	1.09700735294118	0.483529411764706	0.195426470588235	2.05076911764706	0	0	1.5892	0.772035294117647	0.193411764705882	0.217588235294118	1.01440441176471	0.881474117647059	0	0.120076470588235	0	1.57276	0.30825	0.564117647058824	0	0.326382352941176	0	0	0.322352941176471	0.451294117647059	0	L1_Vegetables;L2_Tomatoes_and_tomato_mixtures;L3_Tomatoes_raw;L4_Tomatoes_raw;L5_Tomatoes_raw;Tomatoes_raw
White potato chips regular cut	0	3.05375	2.15558823529412	6.98	0	6.43802352941176	11.8413647058824	0	1.03468235294118	0	0	0	0	0	0	0	0	1.60950588235294	1.60950588235294	0	0	12.5311529411765	0	0	0	0	0	3.59264705882353	1.03468235294118	1.43705882352941	2.12684705882353	0	L1_Vegetables;L2_White_potatoes_and_Puerto_Rican_starchy_vegetables;L3_White_potatoes_chips_and_sticks;L4_White_potatoes_chips_and_sticks;L5_White_potato_chips;White_potato_chips_regular_cut
