	PD_whole_tree	shannon	chao1	simpson	observed_otus
MCT.f.0037	151.0	3.75117419619	37.0	0.848061330665	37.0
MCT.f.0038	118.0	2.67362571915	26.0	0.686725817229	26.0
MCT.f.0039	116.0	2.45273034691	26.0	0.62234847631	26.0
MCT.f.0040	93.0	3.17347406993	20.0	0.833271097612	20.0
MCT.f.0042	128.0	3.42854517982	29.0	0.822900346773	29.0
MCT.f.0043	116.0	2.91578952916	26.0	0.73228988661	26.0
MCT.f.0046	96.0	2.87879932166	22.0	0.702816379059	22.0
MCT.f.0051	106.0	2.31896869608	25.0	0.589622366326	25.0
MCT.f.0058	121.0	4.07817263634	26.0	0.920906831245	26.0
MCT.f.0088	58.0	2.59710496108	10.0	0.775146491995	10.0
MCT.f.0096	61.0	2.75038638979	11.0	0.801799486026	11.0
MCT.f.0101	66.0	2.99320624738	12.0	0.841021021599	12.0
MCT.f.0102	82.0	3.3153643894	16.0	0.86153204692	16.0
MCT.f.0157	89.0	3.01329703976	20.0	0.819121065299	20.0
MCT.f.0234	86.0	2.96191844353	18.0	0.821394759727	18.0
MCT.f.0249	71.0	2.96205572239	14.0	0.830688201979	14.0
MCT.f.0253	59.0	2.99492966089	12.0	0.844901394037	12.0
MCT.f.0290	67.0	2.76537997111	13.0	0.808807026568	13.0
MCT.f.0291	52.0	2.4152354236	9.0	0.755767659551	9.0
MCT.f.0292	80.0	2.8687054095	16.0	0.820166381165	16.0
MCT.f.0293	46.0	2.0502055094	8.0	0.672575720398	8.0
MCT.f.0297	59.0	2.48094414878	11.0	0.751845827744	11.0
MCT.f.0306	51.0	1.758691241	9.0	0.574675235843	9.0
MCT.f.0308	79.0	1.87864860154	18.0	0.488142565564	18.0
MCT.f.0391	61.0	2.58150375764	13.0	0.725857312459	13.0
MCT.f.0482	65.0	2.94213274015	12.0	0.801077381621	12.0
MCT.f.0531	73.0	1.9230691523	14.0	0.522790907463	14.0
MCT.f.0532	67.0	2.10053158326	13.0	0.587250002428	13.0
MCT.f.0535	88.0	2.13111452278	18.0	0.553323639849	18.0
MCT.f.0536	75.0	2.70730900155	15.0	0.755072233748	15.0
MCT.f.0537	76.0	2.06275678309	15.0	0.633021574972	15.0
MCT.f.0539	86.0	3.00650613924	17.0	0.804456360947	17.0
MCT.f.0540	64.0	2.35530533526	13.0	0.74340398797	13.0
MCT.f.0552	54.0	2.24277886125	10.0	0.682971884927	10.0
MCT.f.0373	79.0	2.86638336774	16.0	0.748648163844	16.0
MCT.f.0556	56.0	2.17075154817	10.0	0.659203985842	10.0
MCT.f.0064	78.0	3.41887794306	18.0	0.879578994999	18.0
MCT.f.0068	121.0	3.4495583922	27.0	0.832204917951	27.0
MCT.f.0104	126.0	4.23536617975	30.0	0.935859436224	30.0
MCT.f.0106	119.0	3.98257918223	25.0	0.910388025586	25.0
MCT.f.0111	118.0	2.57831070971	24.0	0.637303916361	24.0
MCT.f.0222	97.0	3.15865888428	23.0	0.816655222374	23.0
MCT.f.0236	85.0	3.06930072221	18.0	0.809406419753	18.0
MCT.f.0314	88.0	2.09786222598	20.0	0.569988316111	20.0
MCT.f.0317	88.0	2.4918430469	19.0	0.678623183921	19.0
MCT.f.0067	114.0	3.58653870717	24.0	0.866456397482	24.0
MCT.f.0546	47.0	2.30732408128	9.0	0.708679882958	9.0
MCT.f.0554	60.0	2.17349373023	11.0	0.632401687101	11.0
MCT.f.0311	107.0	2.36443520001	23.0	0.588108129549	23.0
MCT.f.0315	99.0	2.28754065344	21.0	0.609202136919	21.0
MCT.f.0209	138.0	3.62838502121	31.0	0.866425725635	31.0
MCT.f.0419	56.0	1.73175781454	10.0	0.52283205931	10.0
MCT.f.0161	63.0	2.21362941585	12.0	0.66046701136	12.0
MCT.f.0309	46.0	1.20318282997	8.0	0.3876180994	8.0
MCT.f.0312	69.0	1.95791000878	14.0	0.572080131475	14.0
MCT.f.0341	75.0	2.54014201723	14.0	0.770927053907	14.0
MCT.f.0342	88.0	2.2953522538	17.0	0.674094743114	17.0
MCT.f.0344	63.0	2.28859631526	12.0	0.734078743541	12.0
MCT.f.0345	93.0	3.31325831808	19.0	0.85838154886	19.0
MCT.f.0346	77.0	2.61464524145	16.0	0.746266279047	16.0
MCT.f.0362	88.0	2.54469314199	18.0	0.694744841176	18.0
MCT.f.0382	79.0	2.44787173896	15.0	0.675320560887	15.0
MCT.f.0560	35.0	2.29453210205	7.0	0.755254224523	7.0
MCT.f.0044	99.0	2.3598169336	22.0	0.617787873192	22.0
MCT.f.0224	98.0	3.47485756819	24.0	0.852247698298	24.0
MCT.f.0230	99.0	3.21040445374	25.0	0.822221666162	25.0
MCT.f.0429	108.0	2.7108455304	21.0	0.700237524667	21.0
MCT.f.0430	91.0	2.59815338342	18.0	0.698632658001	18.0
MCT.f.0223	86.0	3.02321433511	17.0	0.832530798118	17.0
MCT.f.0225	91.0	3.10833144438	18.0	0.833183288455	18.0
MCT.f.0226	89.0	2.79943423944	17.0	0.767705130915	17.0
MCT.f.0229	73.0	2.74612760407	15.0	0.768587249986	15.0
MCT.f.0231	97.0	3.6211998414	19.0	0.895725570387	19.0
MCT.f.0105	80.0	3.25034182264	16.0	0.834332188862	16.0
MCT.f.0163	73.0	2.84938985741	15.0	0.789928547037	15.0
MCT.f.0455	75.0	3.56323406253	15.0	0.901711631052	15.0
MCT.f.0544	94.0	2.60792869164	18.0	0.691929606157	18.0
MCT.f.0420	51.0	1.81366416834	9.0	0.636144900029	9.0
MCT.f.0397	75.0	1.9529069114	15.0	0.525808296528	15.0
MCT.f.0464	49.0	2.95321549409	10.0	0.851624219936	10.0
MCT.f.0221	103.0	3.61080197921	22.0	0.893771619137	22.0
MCT.f.0049	96.0	2.56545944867	22.0	0.665986051327	22.0
MCT.f.0238	102.0	3.00103129903	22.0	0.823763695525	22.0
MCT.f.0441	64.0	3.08311580185	12.0	0.858437275986	12.0
MCT.f.0442	77.0	2.7545931286	15.0	0.760598660176	15.0
MCT.f.0475	46.0	2.42762535813	8.0	0.770473453841	8.0
MCT.f.0462	40.0	2.55062593207	7.0	0.806799022054	7.0
MCT.f.0218	55.0	2.26412108454	10.0	0.700487136791	10.0
MCT.f.0228	68.0	3.00468117979	15.0	0.821688088497	15.0
MCT.f.0237	116.0	3.25024574339	24.0	0.801742623011	24.0
MCT.f.0427	64.0	2.13063006111	12.0	0.619232623745	12.0
MCT.f.0045	110.0	2.72303129277	26.0	0.677939891815	26.0
MCT.f.0368	105.0	3.12518364132	25.0	0.744976618539	25.0
MCT.f.0320	52.0	1.84677241255	10.0	0.55463487049	10.0
MCT.f.0428	85.0	2.74217441087	18.0	0.711943941395	18.0
MCT.f.0354	71.0	1.90511642354	13.0	0.530665810401	13.0
MCT.f.0432	76.0	2.92947149248	15.0	0.789215501775	15.0
MCT.f.0619	60.0	2.47778968323	12.0	0.73080226924	12.0
MCT.f.0372	82.0	2.62269797671	16.0	0.737734893605	16.0
MCT.f.0629	81.0	2.93704974188	18.0	0.792642962772	18.0
MCT.f.0435	64.0	2.7823825878	12.0	0.788677347507	12.0
MCT.f.0090	36.0	2.73200902579	8.0	0.830063697484	8.0
MCT.f.0466	27.0	2.18665196168	5.0	0.758141651719	5.0
MCT.f.0294	65.0	2.74584879151	12.0	0.807217832137	12.0
MCT.f.0298	74.0	2.44947290824	14.0	0.738297309668	14.0
MCT.f.0062	57.0	3.08160806497	10.0	0.866222011696	10.0
MCT.f.0299	68.0	2.61799363816	14.0	0.758815349069	14.0
MCT.f.0515	72.0	3.05937817315	14.0	0.844877619372	14.0
MCT.f.0484	77.0	2.71027360155	16.0	0.745188002482	16.0
MCT.f.0162	63.0	2.32026553869	12.0	0.709314825824	12.0
MCT.f.0310	61.0	1.80566733357	12.0	0.533653034682	12.0
MCT.f.0089	58.0	2.37691588004	10.0	0.731049738917	10.0
MCT.f.0433	56.0	2.87224876836	10.0	0.850690356331	10.0
MCT.f.0414	38.0	2.11873512806	7.0	0.694754296817	7.0
MCT.f.0305	37.0	2.36267476055	8.0	0.762519651448	8.0
MCT.f.0215	45.0	2.72249961123	9.0	0.815955893492	9.0
MCT.f.0103	123.0	3.33677785834	28.0	0.813745310798	28.0
MCT.f.0347	70.0	2.7716458546	13.0	0.802850658742	13.0
MCT.f.0352	79.0	3.16400945897	15.0	0.853805477461	15.0
MCT.f.0235	49.0	2.82062395539	9.0	0.832007904864	9.0
MCT.f.0107	129.0	2.52183737991	31.0	0.60240074534	31.0
MCT.f.0295	70.0	2.48726213269	14.0	0.714897609502	14.0
MCT.f.0307	60.0	1.81170613557	11.0	0.519340360783	11.0
MCT.f.0316	59.0	2.21573150046	11.0	0.637238136526	11.0
MCT.f.0115	73.0	1.63601568999	14.0	0.449014647796	14.0
MCT.f.0381	79.0	3.23481013763	16.0	0.856363181329	16.0
MCT.f.0528	32.0	1.20727738364	7.0	0.373200497604	7.0
MCT.f.0529	33.0	1.42909686472	7.0	0.445676690245	7.0
MCT.f.0548	55.0	1.89540224111	11.0	0.559940179052	11.0
MCT.f.0247	47.0	2.43876091457	10.0	0.76182255702	10.0
MCT.f.0530	21.0	1.11622653791	4.0	0.419268681087	4.0
MCT.f.0425	34.0	2.25285463516	7.0	0.737306417011	7.0
MCT.f.0246	69.0	3.0946028262	14.0	0.854856364844	14.0
MCT.f.0559	24.0	1.7348710208	5.0	0.647618641969	5.0
MCT.f.0188	21.0	1.8869414793	4.0	0.708270834341	4.0
MCT.f.0181	13.0	1.56860955302	4.0	0.575472534602	4.0
MCT.f.0173	7.0	0.650022421648	2.0	0.277777777778	2.0
MCT.f.0174	7.0	0.650022421648	2.0	0.277777777778	2.0
MCT.f.0179	7.0	0.721928094887	2.0	0.32	2.0
MCT.f.0180	7.0	0.721928094887	2.0	0.32	2.0
MCT.f.0185	7.0	0.721928094887	2.0	0.32	2.0
MCT.f.0186	7.0	0.650022421648	2.0	0.277777777778	2.0
MCT.f.0189	10.0	0.547990008094	2.0	0.221118410511	2.0
MCT.f.0190	10.0	0.306424729871	2.0	0.103584162132	2.0
MCT.f.0195	10.0	0.605186576633	2.0	0.252400548697	2.0
MCT.f.0196	10.0	0.605186576633	2.0	0.252400548697	2.0
MCT.f.0201	6.0	-0.0	1.0	0.0	1.0
MCT.f.0202	10.0	0.481225663842	2.0	0.186203406983	2.0
MCT.f.0171	7.0	0.721928094887	2.0	0.32	2.0
MCT.f.0172	7.0	0.650022421648	2.0	0.277777777778	2.0
MCT.f.0177	7.0	0.650022421648	2.0	0.277777777778	2.0
MCT.f.0178	7.0	0.721928094887	2.0	0.32	2.0
MCT.f.0182	7.0	0.721928094887	2.0	0.32	2.0
MCT.f.0187	7.0	0.811278124459	2.0	0.375	2.0
MCT.f.0191	10.0	0.605186576633	2.0	0.252400548697	2.0
MCT.f.0192	10.0	0.605186576633	2.0	0.252400548697	2.0
MCT.f.0197	10.0	0.605186576633	2.0	0.252400548697	2.0
MCT.f.0198	10.0	0.605186576633	2.0	0.252400548697	2.0
MCT.f.0203	10.0	0.605186576633	2.0	0.252400548697	2.0
MCT.f.0204	10.0	0.605186576633	2.0	0.252400548697	2.0
MCT.f.0175	7.0	0.650022421648	2.0	0.277777777778	2.0
MCT.f.0176	7.0	0.721928094887	2.0	0.32	2.0
MCT.f.0183	7.0	0.721928094887	2.0	0.32	2.0
MCT.f.0184	7.0	0.721928094887	2.0	0.32	2.0
MCT.f.0193	10.0	0.605186576633	2.0	0.252400548697	2.0
MCT.f.0194	10.0	0.306424729871	2.0	0.103584162132	2.0
MCT.f.0199	10.0	0.605186576633	2.0	0.252400548697	2.0
MCT.f.0200	10.0	0.306424729871	2.0	0.103584162132	2.0
